time,b03e_1,b0ce_1,b0de_1,da3e_1,b00e_1,b0fe_1,da2e_1,da5e_1,da1e_1,b07e_1,da4e_1,dace_1,b03e_2,b0ce_2,b0de_2,da3e_2,b00e_2,b0fe_2,da2e_2,da5e_2,da1e_2,b07e_2,da4e_2,dace_2,b03e_3,b0ce_3,b0de_3,da3e_3,b00e_3,b0fe_3,da2e_3,da5e_3,da1e_3,b07e_3,da4e_3,dace_3
21,-0.21,-0.32,0.11,-0.27,-0.05,-0.11,0.05,-0.11,0.11,-0.32,-1.12,-0.32,0.0,0.05,0.32,-0.21,-0.85,-0.53,0.75,0.43,-0.48,0.0,-0.21,-0.96,0.16,-0.64,-0.37,0.53,0.21,0.11,-1.49,0.05,-0.05,0.16,0.11,-0.85
22,-0.04,0.04,-0.13,0.17,-0.3,-0.13,0.0,0.21,0.21,-0.55,0.21,-0.47,0.6,-0.43,-0.3,0.38,-0.09,-0.34,-0.77,-0.72,0.3,-0.04,-0.17,0.34,0.0,0.38,-0.38,0.38,0.13,0.0,0.51,-0.3,-0.55,-0.47,-0.51,0.0
23,-0.05,0.1,0.34,0.05,0.0,-0.2,0.1,-0.05,0.0,-0.73,-0.24,0.24,-0.24,-0.2,-0.44,0.15,0.15,-0.73,-0.29,0.88,-0.34,-0.24,0.2,0.15,0.0,0.49,5.71,2.29,0.44,-1.12,3.37,1.51,-0.63,0.2,0.24,-0.1
24,0.53,-0.13,-0.44,0.13,-0.4,-0.93,-0.62,-0.4,-0.31,0.49,-1.16,-0.36,-1.02,-1.91,-0.62,-0.4,-0.67,0.71,-0.44,0.22,-0.13,-0.36,-0.22,-0.4,0.31,0.22,1.96,1.29,0.04,0.67,1.82,0.71,-1.33,0.4,0.13,0.22
25,-1.49,-1.19,-3.25,-0.92,-1.36,-0.75,0.31,-0.97,-0.88,-0.4,-1.93,-0.26,-3.12,-0.66,0.0,-0.44,-0.79,-0.88,-1.36,-0.75,0.04,0.4,0.13,0.31,-1.32,-0.7,-2.95,-0.22,-1.41,-0.44,-1.41,-0.31,-0.44,1.1,-0.57,-0.35
26,-0.22,-0.09,0.85,0.09,-0.04,0.04,0.27,0.54,0.13,0.0,-0.04,-0.09,-0.49,-1.62,-0.58,-1.93,-2.2,0.22,0.4,-1.53,-0.45,1.98,0.09,0.04,-0.85,0.76,0.0,-0.4,-1.66,0.04,-3.46,-1.75,-2.47,0.49,-0.27,-0.31
27,-2.35,-0.52,1.79,-0.28,-0.24,-0.42,0.14,0.56,0.85,0.0,0.61,1.98,-2.4,-1.41,-0.28,1.6,1.88,-0.14,0.38,0.99,2.12,0.94,1.04,0.99,2.59,3.58,0.0,-0.24,1.74,0.61,-8.09,-3.2,3.34,-1.18,-7.2,-1.18
28,-0.58,0.17,0.06,-0.06,0.23,0.17,0.23,0.06,0.06,0.0,-0.81,-0.35,0.17,0.52,0.29,-0.12,-0.23,0.0,0.41,0.06,-0.7,0.0,-0.75,-0.23,0.0,-0.12,2.78,-0.41,-0.41,1.1,0.0,-0.12,4.46,-0.87,0.0,-0.29
29,0.23,0.0,0.6,1.53,0.05,0.33,-0.05,-0.51,-0.93,0.56,-0.37,-1.72,2.14,2.33,-0.28,-0.28,-5.49,-0.74,0.19,-0.84,-0.7,0.0,-1.07,-1.63,0.0,0.37,-1.77,-0.7,-0.05,-1.58,0.0,-0.37,-3.26,-0.98,0.23,-1.07
30,0.36,-0.31,-0.27,1.3,1.53,2.61,0.54,0.99,0.27,1.62,2.52,1.62,2.88,2.74,0.94,0.99,0.67,1.3,-0.36,-0.09,-0.04,1.89,1.12,0.72,-0.45,-0.27,0.0,-0.54,-0.63,-0.04,-0.22,0.18,-0.36,-0.04,0.45,0.09
31,0.0,-0.11,-1.42,-0.11,0.11,0.0,0.0,-0.49,0.16,-0.22,-0.05,-0.33,0.27,1.04,0.38,0.66,-3.18,0.49,0.71,0.88,0.27,-0.27,-0.16,0.38,4.16,0.44,0.88,-0.27,-1.48,0.16,8.44,3.4,-0.05,0.38,-0.05,1.04
32,0.1,-0.45,-1.1,-0.6,-1.75,-0.3,-0.35,0.7,0.05,-0.15,-0.6,-3.95,0.6,0.7,0.3,0.5,-0.55,-0.35,0.85,0.95,0.15,-0.6,-0.45,0.0,0.0,-1.75,0.3,0.2,1.45,0.0,-0.75,4.9,0.1,0.3,-0.45,0.75
33,-0.04,0.22,0.43,-0.13,-0.09,0.82,-0.09,0.09,-0.3,0.34,-0.26,0.99,-0.04,0.09,-0.13,-0.13,0.04,0.0,-0.09,-0.69,-0.13,-0.22,-0.22,-0.6,-2.45,-0.34,-0.99,-0.69,-1.51,-0.43,0.6,0.65,0.13,0.43,0.82,0.34
34,0.23,0.59,1.5,0.27,0.23,-0.09,0.64,-0.14,0.09,0.18,0.91,1.0,0.23,0.23,0.18,0.18,0.5,0.41,0.73,2.5,0.0,0.14,0.32,0.64,0.0,-0.45,-1.27,-0.59,-0.05,-0.09,-0.14,-0.05,0.0,0.23,0.41,0.32
35,-0.26,-0.52,-0.65,0.77,0.3,0.43,-0.3,0.04,0.34,0.0,1.59,2.58,0.17,0.26,0.86,0.34,0.77,-0.3,1.29,1.03,1.33,0.52,-0.65,-0.86,-0.09,0.47,-1.98,0.0,-0.9,0.04,0.34,-0.47,-0.99,0.22,0.09,0.39
36,0.0,0.09,0.3,0.04,0.0,0.13,-0.13,-0.13,-0.09,0.57,0.09,1.0,0.04,0.0,-0.04,-0.3,0.91,0.04,0.09,0.13,0.48,-0.04,-1.26,0.04,-0.04,-1.17,-4.26,-1.09,-1.22,-0.3,-5.0,-1.83,0.52,0.7,0.74,-0.13
37,-1.01,-0.45,2.03,-0.51,0.17,-0.28,0.06,0.17,-0.06,-0.73,1.8,3.21,-2.99,-2.2,-0.34,-1.13,1.35,0.11,0.62,-0.39,0.06,-0.68,-0.68,-0.68,0.0,-1.24,-2.08,0.39,-1.3,-0.96,-4.62,-2.25,-0.62,-0.96,-0.17,-0.79
38,-0.75,-0.13,-0.04,-0.84,-0.92,-2.02,-0.13,0.31,0.62,-1.1,0.09,-1.67,-0.44,-0.53,0.09,-0.4,0.7,-0.22,-0.88,-0.44,0.04,0.04,0.09,-0.13,0.0,-0.57,0.31,-0.84,-0.35,-0.7,-7.47,-3.43,-1.58,-0.44,-1.93,-1.01
39,0.47,0.05,0.16,0.11,-0.05,-0.21,0.26,-0.26,0.16,0.0,0.47,-0.47,-3.16,-3.32,-1.16,-0.42,1.79,-1.89,-1.32,0.42,-0.68,-2.32,-1.0,-0.95,0.0,0.53,-0.05,1.47,2.58,0.11,-4.26,-1.47,1.58,0.21,-2.68,0.05
40,1.36,-0.52,-3.01,-1.13,-0.99,0.05,-0.28,0.05,-0.33,0.0,-3.25,-2.82,-1.74,-0.8,-1.04,-0.61,-1.79,-0.52,-0.66,-1.08,-0.52,0.0,-0.75,1.18,-0.61,-0.52,-0.33,1.51,0.42,0.85,2.49,0.28,-0.56,0.28,0.8,-0.28
41,-0.05,0.15,-0.31,0.1,0.15,-0.15,0.1,0.56,0.1,0.0,-1.13,-0.26,0.46,0.05,-0.05,-0.56,0.0,0.77,-0.21,-0.26,-0.51,1.28,0.0,-0.1,2.67,-2.62,8.92,-0.05,0.87,-0.1,3.64,5.44,-2.67,0.1,1.38,2.77
42,1.69,0.72,3.37,1.4,0.39,0.24,-0.29,-0.19,-0.14,0.0,0.48,-2.36,5.88,3.08,0.72,1.01,0.39,0.53,-2.07,1.64,-0.58,1.06,1.06,-0.58,5.78,-0.29,-0.92,-0.72,-1.16,-0.14,9.11,0.24,0.1,0.1,1.59,0.29
43,1.35,0.98,1.95,0.98,1.35,0.09,-0.28,-0.28,0.42,0.7,1.58,-0.33,0.28,0.14,-0.14,0.33,-0.28,0.05,-0.42,0.51,0.14,0.37,0.05,0.6,3.63,1.58,4.05,0.37,3.58,2.0,2.23,1.67,3.35,-0.37,1.12,0.79
44,-0.35,-0.25,0.3,0.3,0.6,0.35,-0.05,-0.35,-0.1,-0.55,-0.1,-1.0,1.6,2.85,1.75,2.0,2.1,1.35,1.9,1.25,0.3,0.35,0.5,0.45,0.6,-0.2,0.4,1.95,-2.75,-0.2,-0.1,-0.35,-0.6,0.55,0.7,0.3
45,-0.36,-0.04,-0.53,-0.44,-0.4,0.09,0.4,-0.04,0.0,0.0,0.71,1.24,0.0,-0.09,0.27,0.13,-0.71,-0.31,1.69,-0.04,0.0,-0.4,1.42,0.09,-0.22,-0.67,-0.98,-2.8,0.44,0.04,-0.93,-0.27,1.56,-0.04,1.47,0.04
46,0.09,0.13,0.94,0.04,0.17,0.17,0.0,0.0,-0.13,0.0,-0.04,-0.6,0.17,0.51,0.17,-0.13,0.89,0.04,-1.11,-0.13,-0.04,2.47,0.0,0.26,0.77,-0.3,0.0,0.38,0.47,-0.26,-0.81,-0.04,0.09,-0.26,0.21,-0.09
47,0.0,-0.19,-0.33,-0.51,-0.09,-0.19,0.23,-0.14,0.19,0.0,-0.33,-0.47,-0.56,-0.65,0.09,0.09,-0.47,-0.28,-0.09,-0.19,-0.28,-2.6,1.81,0.14,0.6,0.98,0.65,0.88,0.7,-0.23,1.02,0.37,-1.72,0.23,-1.02,0.09
48,0.59,0.64,0.73,0.36,-0.18,0.09,0.14,1.0,0.09,0.0,-1.27,-0.5,-0.55,-1.05,-1.41,-1.09,-0.5,-0.27,-1.18,-0.41,-0.68,-2.09,-1.14,-0.32,0.64,0.14,1.55,0.64,-0.45,-0.09,2.45,0.73,-1.27,-0.09,0.09,-0.05
49,-0.05,-0.16,-0.05,-0.05,-0.42,0.11,0.16,0.0,-0.05,-1.53,-0.26,-0.21,-1.21,-0.16,0.05,-0.32,-0.53,-0.11,0.32,0.26,0.47,0.21,-0.42,0.11,0.05,-0.47,-0.84,0.63,-0.11,-0.53,1.79,0.74,0.37,0.58,-0.58,-0.37
50,-1.95,-1.5,-1.5,-0.73,-1.27,-0.91,0.0,0.36,-0.23,0.0,-4.23,-0.86,-3.86,-3.27,-0.59,-1.55,-0.23,-2.05,0.73,-1.27,-0.77,0.45,0.73,0.05,-0.55,0.18,-2.09,2.45,-1.32,-0.05,-4.91,-3.05,-3.86,0.59,-3.68,-2.41
51,-0.89,-0.16,1.21,0.16,-0.32,0.11,-0.11,0.53,0.32,0.0,-0.16,1.05,-0.11,0.21,-0.63,-0.26,0.0,-0.26,-0.68,-0.21,0.0,0.0,0.05,0.47,0.0,0.79,-3.16,1.05,0.58,0.16,-5.95,-3.89,-0.89,-0.05,-4.16,-0.79
52,-0.56,-0.38,-1.56,-1.69,0.19,0.56,-0.62,-2.19,-0.81,0.0,-2.5,5.62,-2.0,-2.5,1.0,1.25,0.0,-0.19,-0.19,1.69,2.75,0.0,0.88,0.12,0.0,-0.25,0.0,-0.25,0.88,-0.06,0.75,-0.06,0.25,0.12,-1.25,0.0
53,-1.8,0.72,5.21,0.81,1.84,0.18,0.4,-0.49,-0.31,0.49,2.07,1.66,0.58,0.13,-0.13,0.04,0.81,0.13,-0.81,-0.54,-0.81,0.22,0.18,-0.31,0.0,-1.26,0.0,-1.98,-1.39,0.04,0.0,-2.34,1.17,-0.22,-0.67,-0.45
54,0.1,-0.14,-0.87,0.0,0.05,-0.19,0.0,-0.05,0.05,0.82,0.05,0.14,4.29,3.66,0.43,0.14,-5.49,0.0,-1.11,1.49,-0.34,0.1,0.39,0.48,0.14,0.82,0.0,-0.19,-0.1,-0.43,0.53,0.48,0.19,0.39,-0.53,-0.34
55,0.14,0.09,0.64,1.47,0.6,0.55,0.05,0.41,0.14,2.85,0.97,3.08,1.84,2.39,1.84,1.47,1.15,1.1,1.47,-1.01,0.23,2.3,2.02,1.1,0.0,1.43,0.0,0.6,0.0,1.06,6.76,4.87,0.74,1.66,4.37,2.57
56,0.09,0.31,1.93,0.04,0.04,0.04,-0.04,0.18,0.31,-0.27,0.09,-2.29,0.0,0.67,0.04,-0.13,0.4,0.22,-0.31,1.84,0.36,0.31,-0.18,-0.09,-3.24,-0.85,1.48,0.63,2.2,1.44,1.71,1.39,1.98,-0.49,-0.67,0.49
57,0.55,0.0,1.77,-0.41,-2.14,-0.27,0.09,0.14,-0.14,-0.64,1.0,1.18,1.18,-0.27,0.18,0.32,-1.14,-0.09,0.73,-1.0,-0.59,-1.09,-0.73,-0.59,0.0,-0.09,-0.55,0.27,0.05,0.18,1.05,1.18,0.32,0.32,-0.18,0.14
58,1.15,0.47,2.47,0.3,0.09,0.0,0.04,-0.21,-0.3,1.28,0.26,0.77,0.04,-0.09,0.26,0.09,-0.43,0.04,4.21,1.15,0.81,-0.17,-0.72,-0.26,0.0,-0.72,-1.32,-0.26,-1.15,-0.21,-0.21,0.64,0.3,0.26,0.04,0.21
59,0.04,0.0,-0.31,-0.22,0.22,0.18,-0.04,-0.09,0.0,0.04,-0.09,0.54,0.04,0.4,0.04,0.0,0.94,0.0,1.3,0.09,0.31,0.0,0.09,0.27,-0.85,-1.03,-4.99,-0.76,-0.54,0.04,-2.92,-1.93,1.17,0.36,1.35,0.09
60,-0.16,0.0,-1.21,-0.21,0.32,0.11,-0.26,-0.47,-0.47,0.47,2.0,3.74,-1.79,-0.84,0.21,-0.21,1.84,-0.63,-0.58,0.53,0.74,-0.16,0.42,-0.26,0.0,-0.63,-1.42,-0.26,-0.68,-1.0,-1.74,-1.58,-1.68,0.21,1.63,-0.16
61,-0.09,0.22,0.26,-0.66,0.04,-0.7,-0.48,-0.31,0.18,-0.97,-0.31,-1.41,-0.31,0.0,-0.13,-0.09,0.04,0.13,-0.18,0.53,0.04,-0.31,-0.35,-0.35,0.0,-0.35,0.31,-0.84,0.0,-1.05,-0.57,-1.98,0.09,-0.4,-1.19,-0.35
62,0.04,0.21,0.13,0.13,-0.21,-0.26,0.09,0.13,-0.04,-0.38,0.21,0.38,-1.32,-2.94,-0.72,-0.3,2.38,-1.7,-0.13,-1.62,-0.6,-1.57,-1.11,-0.64,0.0,-0.98,-7.87,-1.87,-0.77,0.0,-6.72,-3.11,-0.77,-0.94,-3.11,-1.23
63,0.78,-0.73,-1.46,-0.49,-1.12,-0.78,0.05,0.63,0.24,0.0,-2.83,0.63,-2.54,-1.32,-0.54,-0.34,0.0,0.44,0.24,-1.41,-0.59,-1.27,-0.29,-0.24,0.0,-0.1,0.0,1.76,-0.73,0.0,2.39,1.02,-1.95,0.59,-2.83,0.63
64,-0.58,0.68,-0.16,-0.84,1.11,-1.11,0.47,1.53,-0.21,0.0,-0.74,-0.84,0.47,0.47,-0.32,-0.53,0.0,0.11,-1.37,-0.21,-0.11,0.0,-0.21,0.42,-0.16,-0.21,0.47,-0.37,-0.16,0.0,1.79,0.74,0.26,0.0,0.26,0.58
65,-0.05,0.15,0.35,0.35,0.25,-0.1,-0.1,0.05,-0.25,0.0,-0.44,0.1,2.47,0.89,0.89,-0.54,0.0,0.0,0.74,-1.38,-2.67,0.0,0.49,-0.94,4.2,-0.05,4.69,1.28,0.89,0.25,6.32,3.26,1.58,0.49,2.17,1.28
66,1.32,0.53,1.71,0.57,0.13,0.4,-0.92,-0.62,-0.26,0.0,2.11,1.36,3.21,4.18,-0.22,0.57,1.1,1.14,-3.56,0.13,0.31,-0.44,-0.09,1.67,0.79,0.18,0.57,-0.44,0.53,0.09,2.51,0.31,-0.18,-0.18,0.35,-0.04
67,-0.22,0.22,2.67,0.33,0.33,0.33,-0.17,0.0,-0.11,0.0,-0.44,0.22,0.61,0.44,0.22,0.72,0.67,-0.44,0.28,0.17,0.44,0.0,0.44,0.22,4.0,0.94,2.17,-0.78,1.28,0.56,0.67,1.11,1.78,-0.61,-0.11,0.61
68,-0.09,0.13,-0.4,0.49,1.11,0.58,-0.22,-0.62,-0.04,0.0,1.29,1.56,1.42,1.11,1.11,0.89,1.42,0.71,0.76,0.04,-0.44,-0.89,1.02,-0.18,0.53,-0.62,-0.13,-1.02,-0.44,0.76,-0.76,-0.62,-0.44,-0.49,1.2,0.53
69,-1.04,0.04,-0.52,-0.87,-0.17,-0.09,0.39,0.17,0.3,0.0,0.09,-0.83,0.57,0.3,0.04,0.48,-0.13,-0.04,-0.48,0.39,0.09,0.04,-0.3,-0.3,0.17,-0.3,0.22,-0.52,0.65,-0.3,0.17,-0.57,-0.7,-0.04,-0.17,0.09
70,0.08,0.04,0.13,-0.13,-0.04,-0.04,-0.08,0.08,0.34,-0.38,-0.13,-0.13,-1.01,-0.04,-0.04,-0.08,-0.17,-0.38,-0.13,-0.25,0.21,-0.25,0.21,0.42,-0.29,0.17,-0.17,0.29,0.51,0.04,-0.51,0.25,0.25,-0.13,0.63,-0.17
71,0.25,0.25,0.29,-0.21,0.0,-0.21,0.04,0.04,-0.17,0.0,-0.38,-1.05,0.59,-0.72,-0.17,-0.17,-0.21,-0.34,-1.31,-0.84,-0.72,-0.59,0.29,0.34,1.73,0.88,0.76,1.31,0.88,0.42,0.55,0.55,-0.21,0.42,-0.97,-0.34
72,0.91,0.53,0.69,0.75,-0.11,-0.27,0.21,0.11,-0.59,0.0,-1.17,0.05,0.0,-0.48,-0.16,-0.43,0.96,0.21,-1.81,0.21,-0.27,0.0,-0.32,0.48,-0.16,0.32,-0.48,0.43,0.53,0.21,-0.43,0.05,1.17,0.0,-0.37,0.0
73,-0.51,-0.3,0.76,-1.62,-2.23,-0.61,0.2,0.61,-0.3,0.0,-2.84,-4.66,0.0,-2.94,-1.67,-2.08,-4.35,-1.11,-0.35,-0.61,-1.06,0.0,-1.57,-0.1,-0.41,-0.41,0.76,0.51,-0.51,-0.81,0.1,-0.3,-1.87,0.76,-0.2,-1.06
74,0.0,-0.19,-2.6,0.14,-1.12,0.0,0.23,0.23,-0.65,0.0,0.0,0.33,-5.72,-2.74,1.16,-0.56,-1.4,0.98,0.28,0.23,1.3,0.0,0.19,-0.6,0.0,0.47,0.09,0.37,-0.6,0.09,-1.12,-0.33,-0.05,-0.19,-0.28,-0.05
75,-2.15,-0.49,2.52,-1.54,1.78,1.11,1.17,0.31,1.23,0.0,-1.17,1.97,0.0,-0.12,-0.18,0.25,0.0,-0.12,1.29,-0.49,0.37,0.0,0.31,0.55,0.0,5.85,1.91,-0.68,1.35,0.8,-7.63,-2.95,-0.55,-1.05,-2.15,-0.49
76,-0.44,-0.15,0.05,0.05,0.25,-0.15,0.0,-0.25,0.0,0.0,0.35,-0.05,0.0,-0.3,-0.05,0.1,0.0,0.25,-1.53,-0.25,1.23,0.0,-0.35,-0.1,2.91,1.09,3.16,-1.19,-1.09,1.04,-0.4,-1.33,-6.17,-0.59,-0.49,-0.84
77,-3.14,-0.32,2.27,0.22,2.49,0.32,1.41,0.59,0.76,0.0,1.84,-0.81,0.32,0.81,0.05,-0.16,0.0,-0.05,1.3,0.05,0.43,0.0,-0.49,0.7,0.0,-0.05,-0.65,-0.27,-0.16,-0.05,0.0,0.11,1.03,-0.16,0.32,0.0
78,-0.3,-0.3,-3.51,0.79,2.22,0.89,0.89,1.63,0.84,0.44,2.42,3.8,3.75,3.85,-0.99,1.04,0.0,0.2,-2.07,-0.3,-0.64,0.0,0.89,-0.4,0.0,0.05,2.32,2.57,0.49,-0.59,0.0,4.25,0.2,0.05,1.88,0.69
79,0.33,-0.24,-1.74,-0.05,0.24,0.19,0.05,0.71,0.0,0.05,-0.24,0.89,4.14,2.96,1.27,2.45,1.84,0.94,0.47,1.69,0.99,1.74,2.35,2.16,0.0,-0.09,0.0,0.33,-0.05,-0.05,0.0,0.05,-0.94,0.38,0.33,0.24
80,-0.29,-0.83,-0.1,-0.78,-1.71,-0.54,-0.44,1.07,0.68,-1.07,-0.59,-1.8,0.29,0.39,-0.1,0.0,0.49,-0.05,0.34,-0.39,-0.05,0.63,-0.39,-0.15,0.0,0.2,1.56,0.2,2.39,1.37,0.0,2.0,-3.8,0.0,-0.83,0.29
81,0.16,0.12,-0.98,0.45,-0.24,0.73,0.29,-0.16,-0.57,0.08,0.2,0.61,-0.41,-0.12,0.04,-0.57,-1.22,-0.53,0.08,0.24,-0.94,-0.61,-0.08,-0.2,0.04,0.0,-0.12,-0.61,-1.1,-0.94,0.86,0.98,-0.82,0.78,0.61,0.45
82,0.09,0.09,0.18,-0.27,0.23,0.0,0.0,0.14,-0.05,1.05,-0.23,0.77,-0.09,0.23,0.0,0.82,0.18,0.64,0.64,0.09,0.5,-0.59,-0.23,0.23,-0.64,-0.14,-1.0,0.05,-0.23,-0.23,0.45,-0.05,-0.59,0.18,-0.41,-0.18
