time,b03e_1,b0ce_1,b0de_1,da3e_1,b00e_1,b0fe_1,da2e_1,da5e_1,da1e_1,b07e_1,da4e_1,dace_1,b03e_2,b0ce_2,b0de_2,da3e_2,b00e_2,b0fe_2,da2e_2,da5e_2,da1e_2,b07e_2,da4e_2,dace_2,b03e_3,b0ce_3,b0de_3,da3e_3,b00e_3,b0fe_3,da2e_3,da5e_3,da1e_3,b07e_3,da4e_3,dace_3
49,0.22,0.43,0.11,0.05,0.11,-0.05,0.92,0.38,0.16,0.43,-0.22,-0.22,-0.16,-0.7,-1.84,-1.57,-2.86,0.43,-1.51,-0.49,0.0,-0.38,-0.05,-0.49,0.05,-0.16,0.86,0.54,-0.11,-4.49,0.49,-0.54,0.38,0.43,1.41,0.76
50,0.98,2.42,2.37,-1.49,0.65,0.23,3.35,0.79,-1.02,3.02,-4.84,-6.09,-3.4,-11.63,-11.95,-8.79,-4.37,6.19,-7.53,-6.6,0.0,0.0,-4.7,3.16,-0.05,1.58,0.88,0.84,1.77,2.33,1.91,-9.67,-1.86,2.14,0.56,-1.77
51,0.36,-0.42,0.21,1.35,-1.97,-0.1,-0.68,0.78,1.09,-0.78,0.36,4.26,0.62,1.3,1.14,0.83,1.77,-0.42,-1.45,0.05,0.1,0.0,0.36,-0.52,-0.26,0.57,1.25,0.21,-0.05,-0.21,-0.31,0.26,0.0,-0.16,0.16,0.31
52,0.26,0.36,3.69,-0.36,0.87,0.31,0.21,0.36,0.41,0.0,0.72,0.56,-2.1,-5.18,1.64,4.21,10.36,-0.92,0.0,2.77,-3.54,0.0,2.97,2.41,2.92,2.41,-0.51,-0.92,-0.31,0.26,0.62,1.95,-0.36,0.56,-1.74,0.62
53,0.09,-0.53,-0.66,0.62,0.18,1.14,-0.09,-0.4,0.62,0.0,0.04,-2.64,-0.09,0.48,0.84,1.01,4.35,3.87,0.0,1.05,1.27,-0.57,-0.26,-0.18,-0.62,-0.31,-0.4,0.31,0.13,0.26,0.0,1.1,-1.54,-0.13,0.13,0.22
54,-0.56,-0.17,1.39,0.28,-0.56,0.0,0.06,-0.17,-0.44,0.0,0.11,0.56,0.0,0.0,-0.61,0.0,-1.72,0.0,0.44,-0.67,-0.28,0.0,0.33,0.17,-1.78,0.33,1.5,0.72,2.89,-1.0,0.0,-1.94,0.0,-0.89,-0.67,0.11
55,-0.56,0.05,0.3,-0.61,-0.41,-0.56,-1.87,-1.62,-2.48,0.0,-1.92,0.81,0.0,0.25,-0.35,-0.71,-3.04,0.1,-0.51,-1.72,-1.57,0.0,0.2,0.2,-1.72,-1.01,-0.1,-0.76,-1.67,0.3,0.0,0.3,0.0,-0.71,-1.06,-0.91
56,0.1,-0.44,-2.1,-0.83,-1.37,-0.34,-0.49,-1.17,-0.88,0.0,-0.15,-0.59,-0.15,-0.15,-0.54,0.0,-0.63,-0.24,0.34,-0.24,0.29,-2.73,-1.02,-1.07,0.0,0.15,-0.49,-0.05,-0.29,-0.68,0.0,-0.24,0.0,-0.1,-0.44,-0.05
57,0.32,-0.58,-0.53,-0.63,-0.68,0.11,-0.05,-0.89,-0.16,0.0,0.26,-2.42,-0.68,-1.53,-1.37,-0.79,-0.21,-0.89,-1.53,0.11,-0.21,0.05,-0.16,-0.47,0.0,-1.47,-0.89,-0.53,0.0,-0.58,0.0,0.74,0.0,-0.32,0.47,0.32
58,0.67,0.57,-0.24,-0.14,-0.1,-0.52,0.33,0.57,0.43,0.0,0.24,-2.33,0.0,1.19,0.81,0.05,0.14,0.48,-0.57,0.71,0.48,0.0,0.52,0.38,-0.76,0.76,-1.38,-0.62,-1.24,0.43,0.0,0.86,0.0,0.71,0.14,0.0
59,0.1,-0.15,-0.05,-0.51,-0.21,-0.41,1.03,1.44,1.28,0.0,1.23,1.9,0.1,-0.26,-0.1,0.26,0.1,-0.26,-0.46,-0.1,0.0,0.82,-0.36,0.31,0.0,0.67,0.1,-0.31,-0.26,-0.15,-1.28,0.31,2.77,0.56,-0.05,-0.05
60,3.07,1.64,2.58,2.85,0.0,0.44,0.55,1.42,-0.33,0.0,0.38,7.29,2.47,0.33,-1.64,-0.11,1.26,-3.18,0.0,2.08,4.0,0.0,-2.03,1.64,0.0,1.1,1.59,1.37,0.77,0.27,1.97,-0.6,8.88,1.64,2.85,-0.82
61,-1.1,0.81,4.76,2.29,2.62,0.76,1.48,2.81,1.24,3.95,2.76,-2.38,7.62,0.62,1.86,-0.1,-18.05,-4.81,0.0,-0.71,8.43,0.0,-3.43,-0.1,-0.52,-0.19,3.38,0.29,-0.05,0.29,2.71,-0.1,0.0,-0.19,-0.05,0.24
62,-0.29,-2.02,1.78,0.58,-0.29,1.73,-0.14,-0.14,1.49,3.57,0.67,0.53,1.45,9.78,0.87,-6.94,2.46,-1.93,3.04,0.67,-0.72,0.77,-0.34,-0.24,-3.33,-3.37,7.18,0.14,-2.99,0.96,5.01,11.9,0.19,-1.59,0.53,2.84
63,-1.12,-2.92,-5.35,-0.04,-1.12,0.49,-4.4,-2.34,0.27,-4.22,0.67,1.71,0.45,3.37,4.27,7.06,16.9,-1.12,11.42,6.61,-4.81,5.89,7.19,-0.13,-0.49,-1.66,-5.48,-1.71,-0.9,3.6,-2.11,-0.49,0.18,-3.73,-2.43,-0.49
64,-0.4,-0.05,-0.1,-2.2,0.1,1.8,-0.05,-0.25,-0.2,-2.6,-2.95,-0.7,0.0,0.3,0.0,0.6,0.35,-0.9,-0.2,-0.05,0.0,-0.25,-0.1,-0.55,-0.2,-0.35,0.0,-0.05,0.15,0.55,0.0,-0.15,-0.05,-0.45,-0.15,-0.35
65,0.19,-0.79,-0.88,0.09,-1.44,-2.0,-0.65,-0.09,-0.74,0.0,-0.51,-1.72,0.19,0.05,-0.47,-2.23,-3.77,-1.44,-0.7,-1.58,-0.19,0.33,-1.4,-0.19,0.47,-0.42,0.42,0.28,-0.42,-2.14,-0.28,0.28,-0.33,-0.14,0.28,0.0
66,0.0,1.19,3.57,0.77,-0.09,-1.7,3.15,2.09,0.55,2.68,1.45,-1.79,-0.47,-3.23,-4.09,-8.64,-7.57,-0.26,-9.45,-5.45,1.66,-5.96,-3.7,-2.51,-0.13,0.13,0.38,0.09,-0.3,-0.26,0.17,0.17,-0.34,0.47,0.34,-0.04
67,1.61,3.0,0.56,-0.28,1.28,1.44,0.17,0.17,-0.06,2.94,-2.5,-2.94,-0.67,-1.11,-2.67,-1.83,-1.39,0.22,-1.83,-1.0,0.39,-2.83,-0.61,0.33,-0.28,2.83,4.72,0.44,-0.11,-0.11,2.56,-1.83,-3.78,4.94,2.33,0.22
68,1.18,1.6,-2.16,0.61,1.55,-1.18,0.33,-0.14,-0.28,-2.68,-7.53,2.64,-5.32,-7.2,0.61,1.13,2.68,5.08,0.0,2.12,-1.93,0.0,6.87,0.52,7.15,3.95,-1.55,-0.85,1.51,-0.28,-7.58,-5.08,0.0,0.85,1.04,-1.79
69,0.25,0.35,2.23,0.91,1.16,1.67,-0.1,0.76,0.3,-2.84,-2.48,5.42,-0.41,-0.56,0.56,0.25,-0.86,0.56,-2.13,0.0,0.3,-0.61,0.56,0.25,0.1,-0.15,0.76,0.2,-0.05,0.25,-1.67,-0.56,-0.15,0.1,-0.1,0.05
70,-1.0,-1.45,-1.27,-0.59,0.09,0.95,-0.09,0.23,0.95,3.95,-2.68,-2.59,-3.14,-1.41,2.32,1.45,4.82,5.41,7.82,0.73,1.64,-0.09,2.64,1.91,-0.32,-1.23,1.09,0.05,1.5,1.77,0.0,-0.91,-0.95,-0.5,0.45,0.05
71,-2.47,-0.05,-1.44,-0.05,0.05,-0.14,0.09,-0.6,0.09,0.0,-0.84,0.05,0.47,-3.4,-2.33,-0.84,-0.7,-0.6,-5.26,0.23,0.51,0.0,-1.95,0.42,-1.07,0.05,-1.16,-0.14,-0.42,-0.28,0.0,-0.09,4.09,-0.05,-0.09,-0.14
72,-1.21,-0.67,-0.85,-1.39,-1.88,-0.3,-0.79,-1.64,-1.76,0.0,-0.97,-0.79,0.42,-0.67,0.18,0.18,-0.67,-0.48,-0.18,0.3,0.0,1.27,0.24,0.18,-1.88,-0.48,0.55,-1.21,0.79,-0.24,0.0,-1.09,0.0,-0.73,-0.73,-0.55
73,0.0,-0.4,-0.54,-0.67,-0.18,-0.09,-0.58,-0.63,-1.08,0.0,-1.53,-1.35,-0.13,-0.54,-0.58,-0.27,-1.57,-0.81,-1.03,-0.54,-1.17,-0.54,-0.63,-0.4,0.22,0.09,-1.21,-1.3,-1.62,-0.54,0.0,0.63,0.0,0.04,-0.63,-0.85
74,1.42,0.88,-1.92,-0.22,-2.19,0.11,0.55,-2.19,0.66,0.0,1.42,0.0,0.0,-0.88,-0.22,0.38,0.05,0.27,0.66,0.05,-0.22,0.0,1.1,0.0,-0.16,-0.55,0.49,0.27,0.16,-0.27,0.0,-0.11,2.47,-0.22,0.11,0.22
75,0.48,0.19,0.43,-0.24,0.0,0.14,0.48,0.71,0.19,0.0,0.95,1.62,0.0,0.9,0.19,-0.24,-0.48,-0.38,-0.29,0.14,0.48,0.0,0.0,0.43,-0.76,-0.24,-0.48,0.62,0.67,0.38,0.0,0.14,-1.71,0.62,0.67,1.0
76,-0.04,0.25,2.5,0.46,0.92,-0.62,0.71,0.83,0.54,-0.83,1.04,0.75,0.71,0.17,-0.54,0.38,-4.5,-3.42,-2.92,2.38,0.17,0.88,-0.25,-0.67,0.92,0.88,-3.12,-0.08,-0.67,-1.92,-4.38,0.46,-0.79,0.5,-1.29,-0.58
77,0.9,0.5,0.5,1.15,-0.4,-2.35,0.55,0.05,0.7,0.7,4.25,2.0,1.05,0.8,0.0,-0.9,-0.3,0.4,0.0,0.0,-0.2,-0.75,-0.9,-0.05,-0.5,0.8,-2.7,0.5,-0.95,-0.05,-0.4,0.05,-0.3,0.1,0.7,0.15
78,-3.13,-0.36,6.15,1.03,3.44,0.72,2.0,0.15,1.13,1.54,-0.05,-5.9,6.97,7.03,-5.44,-12.67,-13.13,1.08,0.0,0.0,6.82,-6.0,-10.05,-2.31,-3.44,-2.26,16.72,0.15,-2.62,-0.1,17.18,6.62,-6.1,-0.36,3.69,2.0
79,-0.42,-0.66,-1.41,0.19,-2.07,0.52,-1.32,0.24,0.33,5.55,7.86,0.75,2.12,1.08,10.35,11.44,0.42,-0.94,2.73,5.41,0.0,0.0,0.75,0.0,-0.05,-0.33,-0.19,0.05,-0.09,0.19,-0.42,0.42,1.27,-0.14,-0.09,0.05
80,-1.54,-3.71,-4.43,0.48,-0.48,0.92,-4.24,-1.45,-0.29,-3.47,1.83,2.12,0.05,7.52,0.67,1.64,11.23,-4.24,2.46,0.34,-0.05,-0.43,5.35,-1.25,-1.93,-1.49,-3.86,-2.36,0.39,1.01,-1.88,1.06,8.77,-1.78,-1.69,-2.17
81,0.0,0.36,-0.13,-0.31,-0.18,-0.04,-0.13,-0.22,-0.13,-0.18,0.13,-0.09,-0.36,-0.72,-0.18,0.36,4.67,1.26,1.8,1.17,-0.22,-1.48,2.07,-0.4,-0.22,0.27,-0.63,-1.08,-1.35,-0.36,-0.27,-0.04,-0.18,0.09,-0.63,-1.08
