time,b03e_1,b0ce_1,b0de_1,da3e_1,b00e_1,b0fe_1,da2e_1,da5e_1,da1e_1,b07e_1,da4e_1,dace_1,b03e_2,b0ce_2,b0de_2,da3e_2,b00e_2,b0fe_2,da2e_2,da5e_2,da1e_2,b07e_2,da4e_2,dace_2,b03e_3,b0ce_3,b0de_3,da3e_3,b00e_3,b0fe_3,da2e_3,da5e_3,da1e_3,b07e_3,da4e_3,dace_3
64,-0.04,-0.04,-0.08,-0.08,0.0,-0.25,-0.25,0.17,0.0,-0.08,0.42,-0.04,-0.21,0.04,0.33,0.0,-0.42,0.17,-0.58,-0.17,0.04,0.42,0.12,-0.17,0.17,0.12,0.67,0.38,0.17,0.62,-0.21,0.0,1.33,-0.17,-0.08,-0.12
65,-0.17,0.0,0.3,0.17,0.09,-0.3,0.26,0.26,0.04,-0.09,-0.47,-0.72,-0.38,-0.77,-0.64,-0.21,0.47,-0.26,-0.13,-0.43,0.04,0.21,-0.34,0.55,-0.72,0.13,0.89,-0.09,0.09,-0.47,0.3,-0.26,0.0,0.09,0.09,-0.09
66,0.09,-0.31,-0.44,-0.22,-0.44,0.36,0.04,0.44,0.0,-0.18,-0.93,-0.4,-2.13,-1.42,-0.62,0.0,-0.53,-0.22,0.09,0.18,-0.13,-0.18,-0.27,0.22,-0.71,-0.36,-0.84,0.44,-0.44,0.0,-1.42,-0.98,0.31,0.0,0.36,-0.4
67,-0.21,0.0,0.1,0.1,0.05,0.21,-0.21,0.26,0.15,0.56,-0.46,-0.26,-0.87,-0.46,-0.87,-0.26,-0.77,-0.56,0.05,-0.1,-0.56,-0.31,-0.1,-0.05,0.05,0.0,0.0,0.15,-0.72,0.41,-0.56,-0.05,-0.51,-0.21,-0.72,0.15
68,-0.67,-0.24,-0.62,-0.57,0.05,0.29,0.67,0.76,0.33,-0.95,1.0,0.05,-1.52,-1.86,-0.86,-0.38,-0.62,-1.05,-0.57,1.24,-0.57,-0.05,-0.57,-0.67,0.1,-0.29,0.0,0.29,0.05,-1.71,-3.52,-1.67,3.29,-0.9,-3.14,-3.24
69,-0.21,-0.1,0.05,0.1,0.15,0.05,-0.26,-0.15,0.15,-0.41,-0.05,0.51,-0.15,-0.31,-0.1,0.21,-0.46,-0.15,0.92,1.03,0.31,-0.05,0.31,-0.1,2.41,1.13,-0.05,-0.87,-0.56,0.56,0.0,-3.54,0.72,-0.56,-2.0,-0.77
70,0.79,0.05,-0.64,0.05,-0.1,1.38,-0.4,-0.3,0.35,-2.17,-2.62,0.25,-0.79,-0.35,0.54,0.3,0.99,-0.05,1.83,2.77,0.69,-0.74,-0.05,0.15,0.0,-0.1,0.0,-0.49,0.1,-0.54,0.0,-0.59,0.0,0.1,0.05,0.05
71,0.0,0.64,1.29,0.55,0.64,-0.05,-0.09,0.41,0.05,-0.41,0.23,0.6,2.11,1.98,0.64,-0.55,-0.92,0.09,3.08,0.23,-0.23,0.97,-0.69,-0.64,1.89,0.83,2.99,-0.74,-0.78,-0.32,0.0,-0.64,0.0,0.23,-0.32,-0.23
72,-0.1,0.05,0.0,0.0,0.1,0.0,0.0,0.21,0.05,0.05,0.51,-0.56,1.13,0.82,0.0,-0.46,-0.41,-0.51,1.08,-0.21,0.1,0.41,0.1,0.0,0.36,0.15,-3.03,0.41,-0.41,-0.26,0.0,0.05,0.0,-0.05,0.15,-0.51
73,1.05,0.21,0.63,0.95,0.37,0.11,0.11,-0.37,-0.42,0.68,0.26,0.47,1.32,2.16,0.95,-0.47,-2.32,0.58,-2.84,-0.42,-0.32,1.16,0.58,0.53,0.16,0.58,-0.79,0.89,-0.79,-1.68,0.0,4.26,-2.11,-0.05,5.32,1.89
74,0.05,0.0,-0.65,0.14,-0.19,0.0,0.05,0.28,0.05,0.05,-0.14,1.02,0.28,0.28,-0.09,0.19,-0.09,-0.09,1.3,0.19,0.51,-0.79,0.28,0.14,0.0,-1.35,-1.67,-0.93,0.56,1.07,-0.19,1.49,1.81,-0.33,0.33,1.12
75,0.04,0.0,0.44,-0.13,-0.22,0.04,-0.18,0.13,-0.13,-0.48,-0.09,-0.04,-0.35,0.13,0.48,0.09,-0.26,0.0,0.13,0.31,-0.62,0.79,0.44,0.44,0.0,0.31,-0.22,-0.31,-0.22,-0.09,-0.04,0.04,0.4,0.04,0.18,-0.35
76,-0.25,-0.08,0.08,0.0,0.12,-0.12,-0.12,-0.16,0.0,0.62,0.29,-0.08,-0.25,-0.16,-0.29,0.04,-0.58,0.04,0.25,0.16,0.0,-1.11,-0.74,0.04,0.0,-0.37,-0.58,0.25,-0.41,0.04,0.74,0.62,1.44,0.08,0.0,0.21
77,0.0,0.05,-0.64,-0.15,-0.1,0.1,-0.05,0.25,0.05,0.15,0.44,-0.05,0.49,-0.74,0.0,-0.05,-0.49,-0.05,-0.44,0.2,0.1,-0.54,0.1,-0.4,0.0,0.25,0.89,0.3,-0.3,-0.49,-2.57,-0.35,-3.06,-0.35,0.1,-0.54
78,-0.18,-0.18,0.04,-0.18,-0.4,-0.04,0.0,0.04,-0.09,0.0,0.31,0.44,0.18,0.22,-0.53,-0.31,0.7,0.4,1.14,0.13,0.4,-0.26,-0.44,-0.18,0.0,0.35,0.22,-0.13,-0.75,-0.7,-0.79,-1.05,-1.23,0.22,-0.04,-1.01
79,0.39,-0.1,-0.1,-0.34,0.39,0.15,0.2,0.05,0.44,1.07,-0.88,-0.29,-0.24,-0.05,0.24,0.1,1.27,0.63,0.93,0.0,-0.15,0.15,0.15,-0.29,0.0,0.59,-0.15,-0.59,1.02,0.49,0.0,-0.39,0.0,-0.1,-0.05,-0.24
80,-0.09,-0.09,-0.27,-0.09,0.32,0.09,-0.05,0.09,0.05,0.36,-0.14,0.0,-0.91,-2.0,-0.86,-0.23,-0.32,-0.55,-1.5,-0.5,-0.77,-0.64,-0.45,-0.18,0.0,1.09,-1.09,-0.27,0.27,0.32,0.0,-1.09,0.0,-0.23,-1.14,-0.82
81,-1.05,-0.19,-0.05,-0.52,0.33,-0.38,0.05,-0.05,0.14,-0.14,-0.57,0.19,-1.62,-0.57,0.24,-0.24,0.71,-0.19,-0.33,-0.14,-0.05,-0.43,-0.29,-0.1,0.0,-0.57,-0.05,-0.14,0.67,0.52,0.0,-0.71,0.0,-0.29,-1.52,0.52
82,-0.8,-0.47,-0.71,-0.28,-0.47,-0.28,0.14,-0.42,0.47,-0.71,-0.8,-1.88,0.09,0.14,-0.09,0.09,-0.99,0.0,-1.51,0.24,-0.8,0.14,-0.05,0.09,0.0,0.0,-0.71,0.33,-0.75,-0.19,0.0,0.42,0.0,-0.14,0.09,0.05
