time,b03e_1,b0ce_1,b0de_1,da3e_1,b00e_1,b0fe_1,da2e_1,da5e_1,da1e_1,b07e_1,da4e_1,dace_1,b03e_2,b0ce_2,b0de_2,da3e_2,b00e_2,b0fe_2,da2e_2,da5e_2,da1e_2,b07e_2,da4e_2,dace_2,b03e_3,b0ce_3,b0de_3,da3e_3,b00e_3,b0fe_3,da2e_3,da5e_3,da1e_3,b07e_3,da4e_3,dace_3
13,-0.1,-0.15,0.65,-0.2,-0.1,0.1,0.35,-0.2,0.35,0.0,0.65,0.1,0.0,-1.7,-0.85,-1.2,-0.25,0.85,-0.2,-0.5,0.95,-1.6,-1.55,-1.05,-0.35,-2.25,0.65,0.4,1.05,0.0,-0.35,0.0,0.25,-0.15,0.7,0.35
14,0.52,0.35,0.0,-0.04,0.26,0.22,0.17,-0.13,0.39,0.0,-0.3,-1.04,0.39,-1.57,-0.48,-1.3,0.57,0.04,-1.43,-0.7,0.0,-1.09,-0.7,0.04,-0.96,-4.17,-2.83,-0.22,-1.96,-0.3,-4.0,-1.39,1.04,-0.74,-1.26,-1.61
15,0.83,-0.39,-1.0,-0.7,-0.39,-1.48,0.83,1.26,0.26,0.04,0.04,-1.39,-2.09,-1.09,-1.83,-1.3,-0.52,-1.17,-2.61,-2.57,-0.65,-0.22,0.09,-0.17,2.78,1.91,0.0,1.26,1.0,-0.48,-2.39,-1.0,-0.65,-0.7,0.0,-0.52
16,-0.2,-0.1,-1.32,-0.1,-0.29,0.0,-0.05,0.15,-0.05,0.0,-0.63,0.98,-5.12,-2.05,-1.9,-0.88,0.0,-0.49,-1.56,-4.39,-1.61,-0.44,-0.93,0.73,0.0,-0.39,0.68,-0.63,-0.15,0.1,2.15,0.59,0.05,-0.39,-0.1,0.1
17,-1.1,0.0,-2.25,-1.0,-1.55,-1.3,0.0,-0.65,-0.45,0.0,-0.95,-3.6,0.85,1.2,0.4,-1.1,0.0,-0.4,-3.2,-3.0,-3.25,0.35,0.8,0.0,0.0,-0.7,4.35,1.25,-0.85,0.45,4.9,2.2,-1.55,0.8,-1.8,1.5
18,0.0,0.1,-0.19,-0.1,0.0,0.14,-0.29,-0.29,-0.14,0.0,-0.14,-0.24,4.24,2.84,-0.82,0.67,0.0,-0.92,-2.36,0.19,-1.59,0.0,-0.24,-0.29,4.05,0.19,1.54,1.49,3.37,-0.29,4.34,2.65,2.75,0.43,1.83,1.83
19,0.64,0.94,2.02,1.43,1.14,0.3,-0.2,0.54,0.74,0.0,0.54,-1.14,0.0,-0.44,0.0,1.23,0.0,0.05,-0.89,-0.64,-0.84,0.0,-0.69,0.25,0.49,0.1,-1.58,0.15,-0.2,0.35,0.15,0.35,-0.05,-0.35,-0.1,0.05
20,-0.79,0.05,0.6,0.79,1.21,0.6,-0.09,0.05,0.56,0.0,0.51,1.86,0.0,2.23,3.44,2.47,0.93,1.49,-0.37,2.14,0.93,0.0,1.53,-0.37,0.74,1.58,0.0,1.4,1.12,1.35,-0.51,0.28,0.23,0.33,1.53,0.51
21,-0.04,0.4,-0.36,0.04,0.04,0.22,0.18,0.0,-0.27,0.0,0.36,0.54,-0.22,0.04,0.76,-0.04,-0.31,0.45,0.67,0.54,0.58,0.0,1.39,1.26,0.13,0.72,-1.21,-0.94,-1.08,-0.18,0.4,-0.22,0.13,0.13,0.13,-0.22
22,0.1,0.3,-0.05,0.0,0.35,-0.15,0.35,0.35,0.45,0.0,0.05,1.15,0.65,0.4,-0.1,-0.2,-0.45,-0.9,-0.2,0.0,-0.2,0.0,0.15,-0.15,0.55,0.05,0.35,0.0,0.65,-0.25,0.05,-0.85,-0.1,-0.55,-0.1,0.0
23,0.0,0.04,-0.36,0.22,-0.49,-0.58,-0.13,0.0,0.18,0.0,-1.21,0.0,0.0,-0.58,-0.99,-0.85,0.45,-0.58,-1.21,-0.85,-0.76,0.0,0.4,0.67,0.76,0.31,1.17,0.54,-0.54,-0.45,-0.4,0.49,-0.76,-0.31,-0.09,0.27
24,0.05,0.18,-0.09,-0.14,-0.18,-0.18,-0.14,-0.05,0.0,0.51,-0.23,-0.64,-0.37,-0.37,-0.69,-0.32,-2.16,-1.01,-2.02,0.05,-1.06,-0.46,0.14,-0.55,0.14,0.0,-0.14,0.09,0.69,-0.18,0.41,0.18,0.05,-0.05,-0.09,-0.28
25,-0.24,-0.78,-1.71,-0.78,-2.1,-0.73,-0.05,-0.1,-0.39,0.0,-2.39,-1.12,-2.68,-2.44,-0.83,-1.61,-3.02,-0.68,-1.41,-0.63,-0.15,0.0,0.39,0.0,-2.83,-1.76,1.8,-0.83,-1.95,-0.88,-1.37,-0.05,-2.49,0.68,-1.9,-1.27
26,-1.48,-0.96,-1.7,0.39,-0.43,-0.26,0.22,0.17,-0.04,-0.39,-2.74,-0.22,-0.35,-0.48,0.0,-0.17,1.3,-0.43,-0.39,0.3,0.04,-0.48,0.26,-0.39,0.39,1.09,0.0,2.57,0.52,1.39,-4.0,-2.83,-2.04,-0.3,-1.96,-0.48
27,-0.05,0.0,-2.18,-0.1,-0.31,0.1,0.05,-0.42,0.05,0.0,0.1,-0.42,-4.0,-3.38,-1.77,-0.83,0.0,-1.97,-0.26,0.31,0.57,0.62,-0.47,0.88,0.31,1.4,0.0,0.0,-1.3,-2.23,-5.3,-3.12,-0.31,-0.78,-1.92,-0.31
28,-0.75,-0.79,1.71,0.53,0.84,0.92,0.22,1.27,0.18,-0.13,1.05,-2.15,1.76,0.44,0.22,0.44,-1.45,0.18,2.37,2.9,1.27,-0.84,-0.44,-1.19,0.48,2.11,0.0,-0.35,0.26,-1.76,-7.03,-2.64,-0.22,-0.57,-2.77,-1.45
29,0.0,0.24,-1.45,-0.24,0.58,0.1,0.1,0.53,-0.05,-0.19,-0.19,-0.43,0.29,0.43,0.05,0.1,0.43,-0.87,0.48,0.43,0.53,0.48,0.1,-0.29,3.28,0.82,0.0,-2.07,-1.2,-0.77,0.0,-1.2,3.37,-1.49,0.05,-0.72
30,-0.71,0.3,3.44,0.66,1.22,1.82,0.81,-0.56,-0.3,2.08,2.99,-0.41,3.54,3.34,1.06,0.66,-1.72,1.82,-0.81,-1.42,-0.3,1.52,0.05,-0.2,2.38,0.15,1.47,0.71,-0.86,-2.08,0.0,3.39,1.62,-0.05,0.76,0.61
31,1.05,0.53,1.54,1.05,1.1,0.53,0.48,0.84,0.18,1.8,0.92,2.11,0.53,2.42,0.31,0.04,1.58,0.13,1.05,0.09,-0.18,-0.13,0.09,-0.13,0.0,1.58,1.23,0.35,1.67,-0.84,0.0,2.59,0.04,0.88,1.58,1.36
32,0.06,0.12,0.0,0.29,-0.06,0.17,0.0,0.0,0.06,0.52,-0.06,0.06,1.62,0.35,-0.06,1.68,-0.12,0.23,0.58,0.0,0.87,1.68,2.38,1.68,-0.23,-0.58,-0.46,-0.46,-0.29,0.46,-1.16,1.62,-0.41,0.99,-0.17,-0.06
33,1.43,0.0,0.35,0.17,0.13,-0.7,-0.04,0.09,-0.17,-0.52,0.3,0.26,0.52,0.65,0.0,-0.22,-0.39,-0.09,0.22,0.43,-0.13,-0.65,-0.22,-0.48,-2.61,-0.04,0.0,-0.74,1.0,0.87,2.57,1.48,-0.26,0.26,0.83,0.17
34,-0.04,0.09,-0.49,0.04,-0.22,-0.04,0.09,-0.04,0.0,0.49,0.27,-0.22,0.0,-0.62,-0.36,0.13,-0.13,-0.18,0.04,-0.62,0.18,-0.58,0.13,0.09,0.0,-0.36,-1.42,-0.04,0.04,-0.36,-0.31,-0.04,-1.07,0.22,0.53,0.09
35,1.02,0.39,1.51,-0.54,0.1,0.39,-0.39,-0.29,-0.15,0.78,0.29,0.29,-0.78,0.0,0.29,0.05,0.83,0.05,1.07,-1.61,0.0,-0.68,-0.44,-0.15,-0.2,-0.63,-1.07,-0.44,0.68,-0.59,-1.32,-0.93,0.0,0.34,0.54,0.05
36,0.0,0.32,3.49,-0.23,-0.28,-0.69,0.14,-0.18,0.6,-0.09,-0.78,-0.78,0.55,0.0,-0.14,-0.46,0.09,-0.6,-0.64,0.69,0.41,0.0,-0.6,-0.18,-0.78,-1.06,0.0,0.23,-2.07,-0.51,-2.62,-1.56,-0.05,0.46,0.18,-0.18
37,-0.09,0.09,0.52,-0.05,-0.47,0.14,0.0,0.05,-0.19,0.75,-0.33,1.22,-3.44,-2.02,-0.99,0.52,1.74,-0.71,1.55,1.84,0.0,-2.4,-1.41,-0.09,0.0,-1.55,0.0,0.89,-0.19,-0.05,-2.92,-0.8,1.55,-0.42,-0.52,-0.75
38,0.36,1.18,1.91,-1.14,0.14,0.23,-0.14,-0.18,0.73,0.0,-0.18,-2.09,-1.59,-2.91,-0.55,-0.59,0.0,-1.23,1.09,-0.18,0.68,0.0,0.14,0.27,-1.09,-2.41,-0.05,-0.18,-0.5,-0.86,-0.55,-2.09,1.23,-0.32,-1.0,-1.32
39,0.91,0.05,-3.45,-1.27,-1.82,-1.27,-0.18,-0.45,-0.32,0.0,0.55,2.05,-0.59,0.09,0.32,-0.18,0.0,-0.09,0.55,0.18,0.18,-0.32,-0.5,-0.23,0.0,0.73,-0.23,-1.23,0.36,0.09,1.09,-0.05,-0.64,0.14,0.32,0.0
40,0.0,-0.33,-2.92,-1.32,-0.52,-0.28,-0.19,-0.33,-0.19,0.0,1.18,-1.93,-1.36,-1.18,-0.52,-1.36,0.0,-0.94,-1.27,-0.94,-1.18,-4.75,-1.27,-0.28,-0.24,-1.27,-3.95,5.46,1.18,0.56,6.21,3.76,1.22,0.14,-1.84,-0.33
41,0.5,0.55,0.5,0.35,-0.8,-0.85,0.15,0.0,-0.85,0.0,0.1,1.3,1.15,1.8,-0.5,-0.4,-3.25,0.5,-0.9,-1.45,-0.9,1.2,-0.1,-0.6,1.95,-0.2,0.55,-0.95,-1.25,0.9,0.55,3.35,0.2,0.15,2.4,0.15
42,0.47,0.23,2.93,0.47,0.79,0.0,-1.53,-1.67,-0.33,0.0,1.53,0.7,0.56,0.37,-0.14,-0.09,1.16,0.37,0.42,0.47,-0.09,0.74,-0.05,0.37,0.42,0.28,5.02,-3.12,-0.14,-1.26,1.86,0.05,1.63,-0.28,0.05,-0.09
43,1.04,1.04,4.44,2.57,1.14,0.44,-0.84,-0.89,-0.15,2.42,3.51,3.26,2.17,4.25,1.53,1.19,-0.79,0.69,1.28,0.05,0.74,-0.49,-0.74,-0.35,2.57,0.1,0.54,1.04,1.23,0.0,0.94,1.19,2.22,-0.79,-2.91,0.64
44,-0.7,0.09,-0.56,0.0,0.88,1.07,0.42,0.05,0.28,-0.51,1.16,1.63,0.37,0.05,-0.56,0.37,0.0,-0.14,-1.12,0.28,0.09,-0.88,0.05,0.33,0.65,0.19,0.05,-0.19,0.14,-0.23,-0.56,-0.33,0.37,0.23,-0.7,0.0
45,0.0,0.04,-0.13,0.0,0.18,0.04,0.0,0.36,-0.13,0.36,-0.18,0.04,0.04,0.18,0.31,0.13,0.09,-0.09,1.11,0.31,0.44,1.11,0.98,0.22,-1.02,-0.04,0.49,-0.13,-0.13,0.71,0.67,0.31,0.04,0.13,1.24,0.13
46,0.57,0.13,0.53,0.22,0.35,-0.13,0.18,0.13,0.04,-0.31,-0.48,0.79,-0.13,-0.48,0.66,-0.18,-0.79,-0.4,-0.75,-1.41,-0.48,-0.62,0.13,-0.13,1.32,0.4,1.49,0.62,0.22,0.75,0.44,0.09,-0.44,0.44,0.0,-0.04
47,-0.1,0.15,0.0,0.25,0.3,0.0,-0.54,0.3,-0.2,0.0,-0.25,1.09,0.0,-0.1,0.15,-0.2,-0.44,0.49,0.15,-0.49,0.25,0.05,-0.05,-0.2,0.1,0.25,-0.15,-1.04,0.1,0.35,-0.2,-0.05,-0.49,0.05,-0.2,0.1
48,0.05,-0.79,-0.33,-0.79,-2.88,-1.4,0.19,-0.42,-0.84,0.0,-3.16,-2.88,0.0,-3.53,-1.77,-1.16,0.51,-0.42,0.51,-0.84,0.23,0.0,-1.4,0.84,-1.16,-1.4,-0.37,6.6,-2.23,-0.42,-0.65,-0.42,0.65,1.16,1.77,-1.26
49,-0.74,-0.3,-0.79,-0.99,-0.1,0.0,1.04,-0.3,-0.05,0.0,-1.14,2.27,0.0,-3.21,0.25,0.35,0.0,0.59,-2.12,0.0,-0.89,0.0,1.14,-0.74,0.49,0.05,-0.05,0.4,0.0,-0.25,-0.69,0.05,-0.54,-0.15,-0.35,0.3
50,-1.71,-0.26,-1.56,-0.88,0.36,0.73,0.16,-0.05,0.78,0.0,-0.31,-0.42,-0.94,0.57,0.05,0.21,0.0,0.47,1.09,-0.26,-0.05,0.0,0.68,0.26,-1.4,4.16,2.18,-0.26,0.05,1.35,-6.6,-2.75,3.38,-1.09,-2.34,-2.34
51,-1.73,0.0,1.05,1.36,0.5,0.27,0.27,-0.55,1.36,0.0,-0.05,-0.32,0.86,-0.36,0.41,0.41,0.0,-0.18,-1.32,-0.64,1.05,0.0,-1.0,-0.64,0.36,1.27,0.64,-1.32,0.45,1.18,-4.32,-1.32,2.77,-1.0,-0.55,-0.41
52,-0.53,0.14,-0.19,0.19,-0.77,-0.29,0.0,-0.43,-0.34,0.1,0.29,-0.67,2.84,3.71,-0.14,0.34,1.49,0.72,-0.05,1.11,0.05,0.19,0.0,0.29,-0.34,0.24,0.0,-0.24,-0.58,-0.05,0.0,-0.24,-0.67,-0.1,-0.1,0.0
53,1.95,-0.05,2.51,1.26,2.28,1.35,1.02,1.21,0.33,2.23,0.09,1.26,0.88,0.14,1.3,-0.28,1.35,-0.05,-0.74,1.16,1.16,-0.05,0.33,0.37,1.26,1.02,0.0,-1.4,-0.7,-0.42,0.0,2.56,-0.37,-0.6,-0.05,-0.84
54,0.24,0.05,0.43,0.34,0.29,0.05,0.19,0.05,0.0,0.14,0.34,0.87,2.94,3.28,0.67,2.75,1.73,0.77,0.72,0.0,0.14,0.72,1.98,2.27,0.0,0.67,0.43,-0.19,1.3,0.96,0.0,1.88,-0.53,0.96,-0.53,0.96
55,0.55,-0.45,-2.55,-0.55,-0.55,0.68,-0.41,0.36,-0.05,0.05,1.18,-0.5,0.14,-0.32,0.18,0.68,0.32,0.14,0.55,0.09,0.36,1.09,0.59,0.36,-0.05,0.0,-0.05,-0.41,0.91,0.05,0.36,0.68,-0.18,-0.09,0.36,0.09
56,0.47,0.0,-1.84,-0.14,-0.61,0.19,-0.09,0.19,0.05,0.71,0.66,-0.56,0.14,0.94,1.04,0.66,0.47,0.28,0.85,1.27,-0.19,-0.28,-0.47,-0.24,-1.32,-0.28,-2.21,-0.56,-0.56,-0.14,-0.33,1.32,0.85,0.14,-0.56,-0.19
57,-0.13,0.09,0.26,-0.09,-0.13,0.26,-0.09,0.04,-0.13,0.13,-0.17,0.47,-0.17,-0.17,-0.34,-0.09,0.0,-0.13,0.51,-0.77,0.09,-0.51,0.13,0.0,0.04,0.3,0.0,-0.13,0.17,0.04,-0.89,-0.47,-0.34,-0.17,-0.51,-0.17
58,-0.1,0.2,1.66,0.0,-0.34,-0.63,-0.2,-0.34,-0.34,0.93,0.68,1.27,-0.15,0.0,-0.1,0.15,-0.73,-0.73,-0.39,-1.17,-0.05,0.15,-0.59,0.24,0.24,-0.44,0.0,-0.73,-0.2,-0.24,0.39,-0.63,-0.78,0.44,0.93,0.1
59,-0.61,0.04,0.26,-0.26,-0.35,-0.52,0.0,-0.48,-0.3,-0.09,0.04,1.17,-1.04,-1.0,-0.96,-1.52,-0.04,-0.09,1.35,-0.48,0.3,-1.22,-1.43,-1.3,-0.7,-0.91,1.13,0.91,-0.26,-1.0,0.17,-2.52,-0.17,0.13,0.74,0.04
60,0.05,0.05,0.36,0.0,-0.26,-0.31,0.0,-0.1,0.26,1.03,-0.31,-0.46,-0.51,-0.26,-0.15,-0.15,-0.05,-0.15,0.05,0.46,0.05,-0.26,-0.26,0.15,0.0,0.26,-1.08,-0.31,-0.15,0.46,0.0,-0.46,-0.41,0.21,-0.26,-0.05
61,-0.63,-0.68,-3.51,-2.24,-1.37,-0.88,-0.15,0.63,0.54,0.0,0.49,-1.07,-2.93,-2.54,-0.63,-0.24,-0.24,-0.15,-0.15,1.41,0.15,-1.22,-0.73,-1.12,0.0,0.78,-3.66,0.15,0.24,0.54,0.0,-1.71,1.46,-0.44,-0.54,-0.78
62,0.14,-0.09,0.18,0.09,-0.18,0.18,0.09,0.27,-0.14,0.59,-0.05,-0.09,-2.0,-0.91,-0.77,-0.23,2.45,0.41,-0.14,0.68,-0.73,0.36,-0.86,1.27,0.0,-2.64,-1.32,-0.45,-1.55,0.32,0.5,-0.5,0.36,1.23,-0.82,0.41
63,1.55,-0.48,-2.83,-1.44,-1.17,-0.05,0.53,-0.32,-0.43,2.56,-0.69,-0.75,1.07,0.27,0.0,-0.64,0.32,-0.32,0.59,-0.8,0.69,0.0,-0.05,-0.27,0.0,-0.85,-3.84,-0.21,-0.21,0.11,2.4,0.32,-1.17,0.16,0.69,0.59
64,1.16,0.95,1.72,1.03,0.22,-0.04,-0.47,-0.82,-0.34,0.0,0.39,-0.3,3.83,2.24,1.33,-1.46,1.38,0.04,-1.29,-0.04,-1.68,-0.26,-0.3,-0.69,-0.69,-1.2,2.84,1.25,1.33,1.25,3.53,1.89,-0.04,0.47,2.45,1.68
65,0.24,-0.05,-0.48,0.0,0.43,-0.38,-0.14,-0.1,0.24,-0.14,-1.29,0.19,-0.43,0.0,0.05,0.05,-0.57,-0.33,-0.62,-0.1,-0.57,0.24,-0.05,0.1,0.05,0.43,1.14,0.43,-0.05,0.29,0.14,0.29,0.57,0.19,0.67,0.33
66,0.86,0.39,0.65,0.34,0.69,0.22,-0.13,-0.09,0.34,-0.65,-0.04,-2.41,3.35,1.42,0.65,1.85,-0.52,2.28,0.82,1.63,-0.47,-0.26,0.65,0.43,0.69,0.99,0.69,-0.34,2.24,1.42,1.42,1.16,1.16,-0.65,0.17,-0.43
67,-0.19,0.29,-0.34,-0.19,-0.05,0.0,0.1,0.0,0.1,0.67,-0.34,0.24,1.16,0.24,0.48,0.39,1.01,-0.14,-0.63,-1.01,0.58,0.43,1.16,0.92,0.1,0.39,1.16,0.43,0.77,0.53,0.24,-1.3,-1.06,0.0,-0.05,-0.29
68,-0.09,0.0,0.45,-0.09,0.32,-0.09,0.36,0.32,0.45,-0.45,-0.14,0.18,-0.18,0.41,0.09,0.05,0.55,0.18,-0.18,-0.86,0.5,0.05,0.32,-0.14,1.14,0.05,0.82,0.64,0.27,-0.45,-0.86,0.36,-1.0,0.09,0.64,0.18
69,0.0,-0.04,0.58,0.88,-0.54,-0.12,0.46,0.42,0.21,-0.54,-1.38,-0.38,-0.29,-0.17,-0.08,0.0,-0.42,-0.21,-0.88,-0.04,-0.88,-1.17,0.46,0.67,0.62,0.92,0.83,1.12,0.75,0.58,1.04,0.33,1.04,0.12,0.04,-0.33
70,0.31,0.09,0.31,0.13,-0.09,-0.18,0.18,0.04,0.09,0.0,0.0,0.22,-2.18,-1.91,-1.51,-1.6,-2.62,-0.62,-2.58,-0.8,-2.04,1.78,0.09,0.31,-0.4,0.27,1.2,0.31,-0.22,-0.36,0.8,0.18,-0.36,0.0,-0.22,0.0
71,-1.3,-0.51,0.23,-1.07,-1.58,-0.9,-0.17,-0.06,-0.9,0.0,-1.52,-2.59,-2.82,-1.69,-0.62,-1.75,-1.58,-0.45,0.68,-1.35,-1.35,0.0,1.35,0.11,0.0,-0.17,-0.51,-0.34,-1.3,0.11,0.45,0.0,-0.17,0.34,-0.39,0.0
72,-0.17,-1.51,-0.77,-1.33,0.65,0.65,0.13,-0.17,0.04,0.0,-0.39,0.99,-4.65,-1.76,0.17,-1.25,-0.77,-0.52,-0.04,0.0,0.26,0.0,-0.34,0.0,-0.17,3.18,4.86,-0.65,0.39,1.55,-4.43,-2.02,-2.41,-1.08,-0.69,-0.52
73,-2.63,-0.3,-2.58,0.76,-0.35,0.2,0.15,-1.16,0.15,0.0,-0.91,0.05,-3.44,-2.43,0.0,-0.96,0.0,0.2,0.3,-0.61,0.1,0.0,0.0,-0.71,0.0,-0.25,0.05,0.25,-0.1,-0.3,-1.82,-0.1,-0.41,0.15,-0.2,-0.66
74,-2.7,0.17,-1.07,-0.62,0.79,0.51,1.07,0.45,1.52,0.0,3.04,3.15,-0.45,-2.48,-0.68,0.51,0.0,-0.34,0.23,-0.34,4.45,0.0,-1.41,-1.46,0.0,-0.11,0.34,-2.37,-0.96,-0.06,0.0,-2.31,4.06,-0.11,-0.34,0.0
75,0.4,0.05,0.05,0.2,-0.1,0.25,-0.25,-0.15,0.15,0.0,0.15,1.85,0.0,3.1,0.5,0.4,0.0,0.05,3.05,1.0,-2.45,0.0,-1.05,-0.35,-1.4,1.0,0.7,0.85,-1.05,-0.95,0.0,-0.3,0.0,-0.6,0.2,-0.35
76,2.74,0.11,-0.17,0.74,2.0,0.51,0.46,1.03,0.0,0.0,0.97,-3.94,0.0,2.97,-0.11,1.89,0.0,0.74,-1.77,0.29,-0.34,0.0,1.49,-0.46,-0.17,-2.0,1.14,0.63,-0.06,-1.31,0.0,2.34,1.03,0.11,0.4,0.17
77,0.3,0.17,-1.48,1.52,-0.04,0.91,0.09,0.83,0.52,2.7,1.48,3.65,0.74,0.96,0.22,0.17,1.13,0.0,-0.43,-0.35,0.39,-0.91,0.57,0.22,0.0,0.35,0.26,-0.09,0.17,0.22,0.0,1.7,-0.7,0.96,0.91,1.7
78,0.2,-0.34,1.85,-0.39,0.2,0.1,-0.05,-0.1,-0.1,0.59,-0.2,-3.56,2.73,1.9,1.32,2.59,1.8,0.63,-0.24,1.56,0.83,1.22,0.44,0.98,0.63,-0.39,-0.44,0.0,-0.05,0.29,-0.44,0.0,0.59,-0.29,-0.29,-0.05
79,-0.04,-0.09,0.0,-0.04,-0.09,-0.51,0.0,0.34,0.0,-0.85,-0.21,0.13,0.13,-0.04,-0.72,0.72,0.98,-0.77,0.17,1.15,-0.34,-0.77,0.17,0.34,-0.38,-0.3,0.26,-0.68,0.38,0.34,1.23,0.43,0.51,0.13,-0.51,-0.26
80,-0.13,-0.17,-0.38,-0.13,0.04,-0.04,0.21,0.0,-0.13,0.72,-0.09,0.17,0.38,0.13,-0.34,0.21,-1.15,-0.34,-0.55,0.09,0.13,1.32,-0.47,-0.26,-0.98,-0.3,-1.15,0.51,0.13,-0.38,-1.45,-0.17,-0.13,0.13,0.51,0.13
81,0.36,0.14,2.09,0.41,-0.05,0.14,0.0,-0.68,-0.05,0.64,-0.18,-0.05,-0.95,-0.14,0.09,0.05,1.14,-0.05,2.45,0.23,0.32,-1.09,0.18,-0.14,-0.14,-0.45,-1.36,-0.27,-1.18,0.0,-2.36,-0.41,-0.18,0.5,-0.05,-0.05
82,0.47,0.47,2.43,0.21,0.34,0.21,-0.09,-0.94,-0.26,0.77,1.15,2.55,-2.21,-1.36,-0.3,-0.85,-0.17,0.13,0.77,-0.04,1.19,-0.6,-0.98,-0.98,0.0,-0.68,-1.28,0.0,-1.45,-0.51,-6.21,-0.68,-0.3,-0.17,0.34,0.3
