time,b03e_1,b0ce_1,b0de_1,da3e_1,b00e_1,b0fe_1,da2e_1,da5e_1,da1e_1,b07e_1,da4e_1,dace_1,b03e_2,b0ce_2,b0de_2,da3e_2,b00e_2,b0fe_2,da2e_2,da5e_2,da1e_2,b07e_2,da4e_2,dace_2,b03e_3,b0ce_3,b0de_3,da3e_3,b00e_3,b0fe_3,da2e_3,da5e_3,da1e_3,b07e_3,da4e_3,dace_3
10,0.69,0.0,1.47,-0.64,-0.05,0.14,-0.28,0.09,0.37,0.74,-0.18,-0.37,-0.32,-0.18,-0.18,-0.46,0.51,-0.05,-0.05,-0.09,0.74,-1.93,0.51,-0.05,-0.14,0.14,2.62,0.0,-0.37,-0.32,0.0,-0.37,-4.05,-0.28,0.28,-0.18
11,-0.09,0.74,1.06,-0.05,1.38,0.0,-0.41,0.09,0.69,1.89,-0.92,0.41,-2.39,-2.67,0.46,-0.23,2.34,-2.85,0.64,-0.64,-0.74,0.0,0.6,-0.14,5.1,2.44,4.05,-0.09,2.34,1.33,0.0,0.83,10.53,-0.78,0.6,-0.64
12,1.79,-0.97,1.08,-0.41,-1.74,-0.92,-0.82,-0.51,0.0,0.0,-1.95,-1.54,0.0,-2.05,-0.51,0.0,0.0,-1.13,-1.33,0.82,-2.1,0.0,0.97,-0.15,2.51,-0.51,0.41,-3.59,-3.49,1.44,0.0,3.38,-1.18,-0.1,-0.67,-2.15
13,0.66,0.71,0.15,0.56,-0.1,-0.35,0.05,0.51,0.3,0.25,-0.05,-0.2,0.41,0.61,0.41,-0.66,-1.01,-0.2,0.71,0.46,0.41,-0.56,-0.25,-0.35,-0.35,0.15,-0.3,-0.1,0.0,-0.1,0.25,0.0,-0.66,0.25,-0.46,-0.1
14,0.05,-0.56,-0.76,-0.1,1.11,-0.51,-0.46,0.05,-0.66,-1.06,-1.01,0.0,0.41,1.92,1.01,0.2,2.68,0.1,0.41,0.41,-0.86,2.78,1.62,0.51,0.25,0.15,-0.46,0.2,0.71,0.56,-0.71,1.42,-0.81,0.25,0.71,0.35
15,-0.18,-0.18,-0.27,0.27,0.53,0.67,0.09,-0.36,-0.13,0.71,1.38,0.4,0.0,0.13,-0.13,-0.44,-0.89,0.49,0.13,-0.27,-1.11,-0.04,0.09,0.18,0.27,0.04,1.42,0.04,0.13,0.22,0.0,0.62,-0.09,0.27,0.62,0.0
16,0.0,-0.04,-0.04,-0.04,-0.34,-0.09,0.0,-0.09,-0.34,-0.34,-0.13,-0.22,0.6,-0.17,-0.6,-0.65,-2.06,0.39,0.22,-0.13,0.26,0.52,-0.56,-0.73,0.39,-0.22,1.85,0.95,0.13,0.04,1.25,0.0,0.95,-0.47,0.0,-0.22
17,-0.59,0.54,-0.89,-0.05,0.3,-0.35,0.3,-0.05,0.35,1.14,1.23,0.69,-0.4,-0.79,-2.17,0.05,-0.69,-1.53,-1.04,-0.2,0.05,-2.07,-0.64,-0.59,-0.54,-0.35,-1.19,1.14,-1.19,-0.74,0.4,0.0,-3.8,-0.2,0.54,-0.64
18,-0.05,0.05,-0.36,0.0,0.26,0.1,-0.1,-0.21,-0.21,0.73,-0.52,-0.1,0.05,-0.05,-0.1,0.1,0.0,0.42,0.26,-0.73,-0.05,-0.05,0.0,0.16,-0.26,0.36,4.0,-0.31,0.68,-0.36,0.0,0.0,-0.73,0.05,0.62,0.36
19,-0.05,0.0,1.92,0.0,0.48,0.11,0.32,-0.05,-1.12,1.39,-0.27,0.27,1.39,0.0,0.16,-0.21,1.81,0.53,-0.75,0.16,-0.43,0.32,0.11,-0.11,-1.6,-0.85,0.0,0.53,0.91,0.48,0.0,1.55,1.44,0.96,1.39,0.53
20,-0.76,-0.44,1.2,0.13,0.27,-0.13,-0.4,0.4,-0.18,-0.13,-0.44,-0.31,-0.04,0.4,0.04,0.13,0.4,0.04,-0.13,-0.22,0.0,-0.76,0.89,-0.27,0.22,0.71,-0.04,0.13,1.38,-0.4,0.0,0.31,0.09,-0.27,-0.13,0.13
21,0.04,0.0,-0.43,0.09,0.17,0.04,-0.22,-0.09,0.13,-0.43,-0.26,0.13,-0.47,-0.09,1.12,0.6,0.3,-0.99,1.68,0.69,-0.6,2.02,0.47,0.26,2.8,0.3,2.15,-0.17,-0.04,0.56,0.0,0.9,1.16,-0.09,0.34,-0.22
22,0.55,0.51,-0.51,-0.41,-0.87,-0.28,0.23,1.01,0.97,-2.34,-2.85,-0.55,-2.11,-1.75,-0.87,-0.51,-1.47,-0.78,-2.34,-3.86,-0.6,0.87,0.46,0.37,-1.84,-0.83,-1.7,-1.06,-0.74,-1.1,2.53,-0.14,1.89,-0.87,-1.29,-1.33
23,0.25,0.0,1.62,0.76,-0.05,-0.15,0.0,0.51,-0.46,0.05,-1.42,0.91,0.41,-0.2,-0.2,-0.15,0.15,0.51,0.2,0.05,0.0,0.81,-0.25,-0.1,-0.66,0.05,-1.87,-0.15,0.51,-0.41,1.77,-0.35,1.11,-0.05,0.3,-0.1
24,-1.2,-0.48,-1.59,-0.05,-1.06,0.24,0.24,0.14,0.19,-3.37,0.72,-4.58,1.11,1.83,0.48,0.0,-0.14,0.29,-0.72,0.1,-0.58,-0.92,0.92,0.53,-1.4,-0.39,-0.39,-0.34,0.19,0.19,-2.22,1.64,0.0,0.77,0.82,0.39
25,-1.09,0.17,0.74,0.22,0.35,0.3,0.0,0.17,-0.04,0.04,0.39,1.35,0.17,-0.57,-0.09,0.09,0.43,0.0,0.22,0.35,0.65,-0.52,-0.26,-0.09,0.26,-0.04,0.65,0.17,-0.04,-0.17,-0.26,0.17,0.57,0.17,0.43,0.04
26,0.37,-0.18,0.14,-0.05,-0.14,0.09,-0.23,0.0,0.18,0.0,0.32,-0.32,-0.37,0.6,0.46,0.28,1.15,0.92,1.01,1.47,-0.05,0.09,-0.51,-0.74,0.18,-0.23,0.78,0.0,0.0,0.0,0.41,-1.01,0.05,-0.46,-0.28,0.05
27,1.09,0.61,0.91,0.22,-0.17,0.17,-0.04,0.65,-0.52,0.0,0.65,0.43,-0.83,-0.78,-1.52,-1.0,-3.78,0.09,0.57,0.26,0.35,-3.0,0.26,-0.48,-2.13,-0.13,-0.65,1.17,-0.83,-0.52,-0.13,-1.26,2.0,-0.09,-1.13,0.61
28,0.56,-0.26,1.28,0.46,-1.54,-1.13,1.08,0.92,-0.1,0.05,2.46,-1.03,0.41,0.1,-0.1,-0.36,-1.28,-0.15,0.21,0.15,-0.1,0.36,-0.1,-0.36,0.0,0.41,0.97,0.31,0.31,-0.26,0.0,-0.1,1.38,0.21,0.67,0.1
29,0.54,-0.15,0.35,-1.38,0.79,-0.05,0.15,0.05,-0.1,4.44,-0.99,-0.74,1.83,1.23,-0.15,-1.38,4.89,-1.48,-2.12,-1.43,0.84,-0.4,-0.3,0.35,0.0,-0.64,-1.14,-1.09,-2.22,-0.84,0.0,0.2,-8.89,1.14,2.12,1.48
30,0.34,0.19,-0.67,0.53,1.01,0.24,-0.48,-0.24,-0.29,0.34,-0.1,0.67,-0.14,1.59,1.01,0.0,-0.58,0.96,1.25,1.11,0.05,-0.43,-0.14,0.43,-0.05,0.0,0.0,-0.14,-0.14,0.19,0.0,-0.1,-1.59,0.14,-0.24,0.1
31,0.28,-0.09,-0.42,-0.14,0.0,0.14,0.05,-0.05,-0.28,-0.28,-0.28,-0.42,0.19,-0.85,-0.33,0.42,0.19,-0.09,0.14,0.99,0.0,-0.38,0.05,0.33,2.26,0.89,0.0,0.24,0.66,0.56,2.4,-0.52,0.52,0.09,0.33,-0.05
32,0.67,0.45,-1.26,-0.72,-0.67,0.09,-0.18,-0.31,-0.49,-1.3,-1.53,0.58,-0.63,-0.72,0.09,0.04,-1.48,-1.48,-2.16,-0.76,-1.12,1.26,2.16,0.54,1.89,0.72,5.71,0.04,2.29,-0.54,0.0,0.31,2.65,-0.4,0.0,-0.31
33,-1.71,-0.24,0.54,1.46,0.44,-0.29,-0.24,-0.88,0.73,0.0,0.2,2.2,-0.59,-0.49,0.1,0.39,-0.98,0.29,-0.1,0.15,0.78,-0.63,-0.1,-0.39,0.15,0.15,-0.24,-0.34,-0.44,0.15,0.68,0.44,-0.24,0.29,0.15,0.29
34,-0.05,-0.09,0.05,0.05,0.28,0.52,-0.19,-0.05,-0.09,0.0,0.85,0.05,0.19,0.75,0.71,0.24,-3.06,-0.42,3.01,1.98,0.19,0.0,-1.08,-0.52,-0.33,0.19,-0.66,-1.74,-0.75,-0.61,0.0,-1.32,-2.45,0.66,0.28,-0.14
35,1.25,-0.17,-1.33,-0.09,-0.26,0.52,-0.26,-0.6,-0.3,0.09,0.52,-0.39,-0.3,-0.04,0.13,-0.04,1.72,0.95,0.82,1.72,0.09,-0.04,-0.22,-0.34,0.13,-0.09,-0.6,0.04,0.04,0.09,-0.22,0.39,-0.22,-0.13,0.43,0.13
36,-0.1,0.05,0.1,0.14,0.1,0.05,-0.29,-0.05,-0.24,0.0,1.78,0.58,0.0,0.24,0.05,0.19,0.0,0.53,0.72,0.14,0.24,-0.24,-0.34,0.29,1.3,-0.29,-0.1,0.67,0.29,-0.77,-0.72,-2.46,0.0,0.05,0.0,-0.48
37,-0.59,0.27,-1.6,0.16,0.43,0.32,0.85,-0.37,0.85,0.0,4.27,2.67,0.0,-1.12,-1.12,0.75,0.0,-0.32,-0.91,2.45,1.6,0.48,1.01,-0.27,-2.88,0.37,-1.92,1.17,0.16,0.05,0.0,-2.61,0.0,2.03,-0.69,0.85
38,0.18,0.05,1.91,-0.73,-0.5,-0.5,0.68,1.05,-0.27,-1.32,0.05,-0.59,0.32,0.27,0.0,-2.09,1.68,0.73,-1.68,-1.23,-1.14,-0.14,-1.64,-0.27,0.14,-0.18,-0.36,-0.5,-1.14,-0.14,0.0,-0.86,0.0,0.09,-0.18,0.27
39,-0.48,-0.14,-1.14,0.19,0.33,0.29,-0.33,-0.57,-1.1,0.62,-0.29,-0.62,0.24,2.0,0.29,-0.62,1.24,-0.29,0.52,0.19,0.1,0.24,0.71,-0.81,-2.76,-0.9,0.0,0.05,-0.43,-2.05,-0.19,0.14,0.05,0.67,2.05,1.19
40,-0.09,0.13,0.9,0.63,0.27,0.09,-0.49,0.0,0.13,1.66,0.22,0.04,0.22,1.12,0.49,0.81,0.09,0.36,0.76,0.13,0.0,0.63,0.22,-0.04,0.04,-0.76,1.35,0.36,0.85,0.67,-1.08,0.13,2.79,-0.13,0.36,0.13
41,-0.84,-0.15,0.54,-0.05,-0.54,-0.15,-0.25,-0.54,-0.05,-0.05,0.25,0.3,0.05,0.84,0.35,-0.1,-0.4,-0.05,0.1,-1.04,0.15,-0.69,0.15,0.2,-1.14,0.54,0.0,0.1,-0.84,0.15,0.0,0.74,0.05,0.4,-0.3,0.0
42,0.69,-0.37,0.11,-0.11,0.16,-1.23,0.0,0.21,0.75,-1.6,-4.16,0.75,0.53,-0.85,0.32,1.12,-5.55,-0.96,-2.93,0.21,-1.65,0.59,0.59,0.32,4.75,2.77,0.0,1.39,3.95,0.27,1.39,1.17,2.56,-0.69,-0.8,-0.05
43,-1.49,0.05,1.93,0.14,-0.19,-0.19,-0.72,-0.43,0.24,-2.22,0.05,2.31,-0.19,0.0,-0.67,0.34,0.24,0.14,0.63,0.05,0.1,-0.96,0.1,-1.88,0.48,-0.43,-0.39,0.29,-0.14,0.24,1.69,1.11,-0.48,0.05,-0.29,0.0
44,0.05,-0.05,0.37,-0.05,-0.19,0.09,-0.05,0.28,0.0,-0.51,0.37,-0.05,-1.3,1.02,-0.56,-0.09,-0.28,0.56,0.14,1.26,-0.47,-1.02,-1.72,0.6,-0.74,0.05,-0.23,-2.79,-2.19,-1.26,0.0,-1.63,-2.19,0.19,-0.6,-0.47
45,-0.18,-0.22,-0.36,-0.44,-0.44,0.36,0.0,0.67,0.31,-0.27,1.02,0.18,0.84,0.8,0.36,-0.53,0.84,0.22,-0.09,-0.31,-0.58,0.22,0.67,-0.71,-0.18,-0.18,-1.33,-0.04,-0.27,0.0,-2.31,-0.58,0.58,0.04,1.02,0.49
46,-0.19,0.14,-0.14,-0.1,0.1,0.1,0.05,0.0,0.1,-0.33,0.14,-0.19,-0.14,-0.05,-0.1,0.38,1.0,-0.05,0.62,-0.05,-0.1,-0.24,0.1,0.19,0.19,0.0,4.62,0.29,-0.24,0.14,-3.38,0.24,0.1,0.0,0.0,-0.14
47,0.82,0.22,-1.86,0.88,0.33,0.55,0.33,-0.22,0.11,2.08,2.3,0.66,-0.22,-0.44,-0.71,0.55,-1.75,0.77,2.47,1.37,0.77,-1.04,-0.05,0.71,0.6,0.82,0.0,0.71,-0.88,0.88,0.0,-1.86,-0.93,1.32,0.22,0.71
48,0.23,-0.46,0.05,-1.06,-0.55,-0.14,0.46,-0.41,0.09,2.99,-1.38,-1.01,0.14,-0.09,0.18,-0.05,0.09,0.09,-0.05,-0.41,-0.46,0.23,-0.37,0.05,0.14,0.05,0.0,-0.05,0.14,-0.46,0.0,0.37,-0.28,0.0,0.78,0.0
49,-0.05,0.15,-0.51,-0.2,-0.05,-0.05,0.0,-0.46,0.0,0.25,-0.51,0.05,2.84,1.06,-0.41,-1.32,1.42,-1.92,-1.47,-0.61,-0.3,0.61,0.05,-0.76,-5.52,-1.06,0.0,-0.76,-2.18,0.05,0.0,0.56,-2.18,1.57,1.92,1.32
50,0.05,0.05,0.84,0.89,0.0,0.59,-0.3,-0.2,-0.4,-1.04,0.35,0.15,0.69,1.38,1.04,0.35,0.84,0.49,1.19,0.3,0.15,1.28,0.3,-0.2,0.0,0.3,0.0,0.25,0.1,-0.2,0.0,-0.35,0.59,-0.15,-0.59,0.1
51,0.28,0.05,-0.37,-0.19,-0.14,0.05,0.05,0.0,-0.14,0.14,0.56,0.47,-0.05,-0.28,-0.19,0.09,0.05,0.0,-0.09,-0.93,-0.14,0.23,0.05,0.19,0.0,2.42,0.28,0.47,0.28,-0.05,0.0,0.56,1.72,-0.05,-0.93,-0.09
52,0.72,0.17,-0.61,0.33,1.11,-0.56,-0.56,0.11,0.67,-0.67,-1.17,1.11,-1.94,-0.17,0.11,0.83,-0.83,-0.5,-0.33,-0.78,-0.56,-0.56,2.17,0.28,0.33,1.94,0.0,1.17,3.0,1.33,0.0,1.78,2.28,0.17,0.67,0.06
53,-0.38,-0.14,1.04,0.99,1.27,-0.89,-0.38,-0.66,-0.33,-1.32,-1.79,0.99,-0.24,-0.52,0.19,0.05,-0.42,-0.38,-0.28,0.0,-0.47,0.09,0.33,-0.05,-0.14,0.05,-3.01,-0.19,-0.28,0.05,0.89,-0.19,0.19,0.28,-0.38,0.0
54,-0.15,0.05,0.46,0.2,-0.41,-0.25,-0.46,-0.3,-0.05,-0.76,0.05,-0.51,-0.05,0.1,0.46,-0.15,-0.2,-0.76,0.61,1.57,1.22,-0.25,-1.67,-0.46,0.05,0.05,2.43,-0.81,-0.96,-1.92,0.86,1.01,-3.59,-0.2,1.87,0.61
55,0.62,-0.12,0.79,-0.21,-0.17,-0.25,-0.21,0.38,-0.29,1.17,-0.04,0.71,0.42,1.12,0.29,0.21,2.54,0.04,1.04,0.29,0.88,0.46,-0.08,-0.08,-0.08,-0.25,0.08,0.0,0.17,0.29,-0.79,-0.25,-0.29,0.0,-0.29,0.04
56,0.0,-0.14,-0.05,0.14,0.18,0.0,-0.14,0.51,0.0,0.18,0.28,-0.05,-0.05,-0.14,-0.37,-0.14,-0.14,-0.41,0.28,-0.14,0.55,0.14,0.09,-0.28,-0.46,0.05,0.55,0.37,1.52,-0.32,-0.09,-0.87,1.38,-0.32,0.6,0.0
57,0.61,0.52,1.0,0.22,-0.52,0.61,0.35,0.57,0.65,0.22,2.09,-0.52,-0.26,-0.61,-0.83,-0.48,-1.91,1.13,-0.39,0.39,1.74,-0.7,-0.78,0.04,1.48,0.35,-1.13,0.3,0.09,-0.48,0.7,-0.78,1.39,-0.17,-0.91,0.48
58,-0.82,-0.68,-1.23,-0.45,-1.14,-0.77,1.05,0.14,0.5,1.05,2.73,-0.09,0.18,0.36,-0.77,-0.23,0.36,-0.23,-1.82,0.09,0.05,-0.14,-0.95,-1.32,-0.59,-0.23,-2.73,0.73,-1.41,1.09,0.0,-2.23,-0.14,0.09,-1.82,-0.36
59,0.0,0.05,0.1,0.2,0.2,0.2,-0.15,-0.3,-0.1,-0.05,-0.1,-0.4,0.1,-0.2,0.4,-0.9,0.15,-0.5,0.4,0.25,-1.65,-2.05,0.2,-0.2,-2.2,-1.15,3.9,0.8,-0.35,-0.9,0.0,0.5,-6.85,-0.1,2.7,1.65
60,0.8,-0.37,-1.07,0.96,-0.32,0.64,0.11,-0.75,-0.11,-0.16,-0.53,-0.37,2.03,1.6,1.17,1.12,-2.19,0.75,2.13,0.32,-1.01,1.23,-0.05,0.69,0.0,1.39,1.28,0.43,2.4,-1.55,-1.92,-0.48,1.12,0.11,0.05,0.05
61,0.1,-0.35,0.05,-0.1,-0.35,0.05,-0.05,0.2,-0.05,0.05,0.4,0.1,0.15,0.25,0.25,0.1,-0.1,-0.35,0.25,0.05,0.44,-0.35,-0.05,-0.25,0.94,0.99,1.83,-0.3,0.3,0.49,-0.25,0.25,0.0,-0.3,0.1,-0.1
62,0.76,0.3,1.01,-0.91,0.0,-0.35,-0.2,0.2,-0.25,0.0,-1.67,-0.46,-1.82,-1.06,-0.91,-0.3,0.15,0.05,-2.03,-0.81,-1.22,0.1,0.35,0.61,4.56,-0.2,-1.37,-0.66,0.35,0.2,0.0,0.86,0.51,0.25,-0.66,-0.35
63,-1.04,-1.04,-2.16,0.05,-0.47,0.14,-0.8,-1.88,0.05,1.36,-2.64,2.21,-0.14,-0.19,0.09,-0.05,-0.71,0.33,0.09,-0.05,-0.24,0.8,-0.14,0.14,1.22,-0.09,3.44,-0.24,-0.09,-0.19,0.0,0.75,2.35,-1.04,-1.04,-1.22
64,-0.3,0.1,-0.95,-0.35,-0.5,-0.65,0.15,0.45,0.0,0.0,-0.35,0.35,-0.35,-0.6,1.25,0.15,1.45,-0.05,2.2,-0.35,-1.2,1.1,0.65,0.05,-0.05,0.2,0.7,-0.05,0.25,-0.05,1.7,0.75,0.3,-0.2,0.4,-0.4
65,-0.91,-0.3,-1.77,-0.25,0.41,0.05,0.1,-0.3,-0.25,0.0,0.2,0.66,0.0,1.42,0.66,0.51,0.0,2.23,-0.61,-1.62,0.91,2.84,0.56,0.41,-0.3,-0.1,-1.62,0.25,-0.56,0.46,-0.96,-0.35,-2.68,1.52,1.01,0.66
66,0.13,0.21,0.04,0.13,0.04,0.09,0.17,-0.09,0.04,0.0,0.0,1.53,0.09,0.04,0.0,0.04,0.6,0.21,-0.26,0.09,0.09,-0.04,0.04,0.04,0.3,-0.51,0.0,0.21,-0.55,-0.77,2.98,0.26,-2.13,-0.17,-0.09,-0.68
67,-0.42,-0.09,0.85,0.38,-0.38,0.33,0.38,0.61,0.33,0.0,0.47,-1.74,0.19,1.65,0.66,0.24,0.38,-0.47,0.28,0.8,0.61,-0.38,-0.61,-0.52,-0.99,-0.52,-0.19,-0.47,0.05,-0.09,-1.93,-1.41,0.75,0.19,-0.19,-0.09
68,0.52,0.22,-0.57,0.22,-0.35,0.17,0.17,-0.22,-0.3,0.0,1.57,0.57,0.0,-1.3,-0.13,-0.3,0.0,-0.57,1.3,1.57,1.04,-1.78,-0.13,-1.17,-0.48,0.26,0.26,-0.13,-0.35,1.3,0.0,0.48,0.26,0.52,0.3,1.0
69,-0.3,0.3,-0.48,-0.12,0.36,-0.36,0.0,0.36,0.36,0.3,0.12,-0.3,-0.72,1.01,-0.12,-0.18,0.06,-0.36,-0.12,-0.42,0.06,2.81,1.37,0.24,-2.21,0.84,-0.72,0.78,-0.06,-1.49,0.0,-2.57,0.0,0.84,-0.84,0.06
70,-0.45,-0.5,-2.59,-1.0,-1.09,-0.18,1.09,-0.86,0.05,0.0,0.55,-1.41,1.95,2.5,0.0,0.23,2.55,1.23,-1.27,-0.59,0.68,-0.77,-2.14,1.0,-3.05,-0.41,-4.77,0.86,0.18,-1.23,0.0,0.73,1.77,0.82,0.82,1.32
71,-0.47,0.0,-0.05,-0.21,0.0,-0.52,-0.16,-0.1,-0.42,-0.16,0.05,-1.19,0.26,0.05,-0.1,0.36,0.47,-0.05,0.16,0.0,0.05,-0.26,0.52,0.42,0.0,-0.05,-0.57,0.05,0.62,-0.05,0.0,0.16,0.0,-0.1,-0.1,0.1
72,0.1,0.05,0.35,0.3,0.1,0.3,0.0,0.1,0.25,-1.11,-0.41,-0.05,-0.71,-0.56,0.76,0.66,-0.71,-0.05,-0.61,0.25,-0.15,0.61,-0.05,0.2,0.0,0.46,0.05,0.51,0.56,0.71,0.0,0.91,0.0,0.15,0.1,0.1
73,1.04,0.04,-1.48,-0.17,-0.52,0.13,-0.52,-0.35,-0.52,-0.13,0.65,0.52,-0.65,-0.52,-0.65,-1.26,-0.65,-0.87,0.78,-1.09,-1.7,0.22,0.17,-0.39,0.0,-0.13,0.22,-0.3,0.0,0.3,0.0,-0.09,-0.57,-0.26,0.26,0.0
74,0.24,0.18,-0.35,-0.12,-0.35,0.0,0.18,-0.06,0.12,-0.53,-1.12,-0.65,-0.06,0.18,0.18,0.0,-1.06,-0.41,-0.06,0.0,-0.12,-0.06,0.24,-0.29,0.0,0.88,1.47,-0.76,-0.71,0.47,0.0,1.53,-2.82,-0.65,0.18,-1.47
75,-1.64,0.62,1.87,1.24,0.31,-0.89,-0.22,0.8,0.13,-2.22,-0.98,2.76,0.84,0.53,0.49,0.31,-0.53,0.27,0.84,2.31,-0.4,-0.22,0.27,0.36,-0.53,-0.44,0.18,-1.42,-0.93,-1.42,1.91,0.98,-2.93,-0.09,0.04,0.22
76,0.1,-0.1,0.15,-0.05,0.0,-0.26,-0.31,0.1,-0.15,-1.44,-0.21,0.1,0.62,0.72,0.41,0.31,-0.1,0.41,0.15,0.26,-0.62,0.26,0.21,-0.1,0.15,0.15,0.26,0.51,0.31,-0.31,0.46,0.41,-0.21,0.31,0.21,0.0
77,-0.13,0.72,1.91,1.83,1.23,-0.17,0.0,0.94,0.21,-1.23,-0.77,0.89,0.81,-0.21,0.13,1.23,0.68,0.98,0.94,1.7,1.02,-0.09,0.38,-0.3,0.3,0.0,-0.72,-0.3,-0.09,0.68,-0.04,-0.68,-0.55,-0.17,-0.6,0.04
78,0.3,0.09,-0.04,0.52,0.39,-0.04,-0.43,0.52,0.0,0.0,0.74,0.7,-0.17,0.09,-0.04,-0.48,-0.3,-0.17,0.61,0.09,-0.04,-0.83,-1.09,-0.96,0.52,-0.35,0.78,0.09,-0.09,-0.09,0.0,0.43,-0.52,0.04,0.22,0.09
79,0.24,-0.19,0.67,0.82,0.29,0.1,-0.63,0.43,-0.67,0.0,0.05,0.48,0.0,0.19,0.19,0.1,0.24,-0.34,-0.1,0.29,0.48,0.63,-0.34,0.43,-0.77,-0.48,-0.1,-1.11,-0.39,-1.3,0.0,-1.16,0.1,-0.14,0.1,0.14
80,-0.76,0.35,-1.67,-0.46,-0.35,0.76,0.41,-1.11,0.05,2.73,1.32,-1.92,-0.61,-2.03,-1.01,-0.25,-4.05,-0.51,1.27,1.42,0.66,-3.19,-0.91,-0.61,1.16,-0.3,-0.66,0.05,-1.82,0.81,-1.01,-4.25,-2.28,0.76,-1.67,0.15
81,-0.68,-0.47,-5.74,-1.89,-0.89,0.26,1.21,-0.05,-0.95,0.0,4.84,-2.42,-1.0,0.05,-0.32,-0.37,-0.32,0.47,-1.68,-0.63,0.58,0.0,-0.42,0.21,-0.05,-0.05,-0.89,-0.53,-0.89,-0.32,0.0,-0.26,0.0,-0.37,0.37,-0.05
82,-0.1,-0.15,-0.41,0.41,-0.15,0.05,-0.15,-0.26,0.0,-0.62,0.31,-0.05,3.74,3.79,0.62,0.82,4.92,0.97,1.49,0.56,0.0,0.41,-0.15,1.18,-3.49,-1.08,-0.41,1.64,1.79,0.36,0.0,-0.97,0.0,1.18,0.46,0.92
